Time_Biotrace;Time_Light;Lightning
09:01:37:453;10:01:37:391;223.4781
09:01:37:460;10:01:37:391;223.4781
09:01:37:468;10:01:37:391;223.4781
09:01:37:476;10:01:37:391;223.4781
09:01:37:484;10:01:37:391;223.4781
09:01:37:492;10:01:37:391;223.4781
09:01:37:500;10:01:37:493;253.5724
09:01:37:507;10:01:37:493;253.5724
09:01:37:515;10:01:37:493;253.5724
09:01:37:523;10:01:37:493;253.5724
09:01:37:531;10:01:37:493;253.5724
09:01:37:539;10:01:37:493;253.5724
09:01:37:546;10:01:37:493;253.5724
09:01:37:554;10:01:37:493;253.5724
09:01:37:562;10:01:37:493;253.5724
09:01:37:570;10:01:37:493;253.5724
09:01:37:578;10:01:37:493;253.5724
09:01:37:585;10:01:37:493;253.5724
09:01:37:593;10:01:37:493;253.5724
09:01:37:601;10:01:37:493;253.5724
09:01:37:609;10:01:37:493;253.5724
09:01:37:617;10:01:37:493;253.5724
09:01:37:625;10:01:37:493;253.5724
09:01:37:632;10:01:37:627;325.1784
09:01:37:640;10:01:37:627;325.1784
09:01:37:648;10:01:37:627;325.1784
09:01:37:656;10:01:37:627;325.1784
09:01:37:664;10:01:37:627;325.1784
09:01:37:671;10:01:37:627;325.1784
09:01:37:679;10:01:37:627;325.1784
09:01:37:687;10:01:37:627;325.1784
09:01:37:695;10:01:37:627;325.1784
09:01:37:703;10:01:37:627;325.1784
09:01:37:710;10:01:37:627;325.1784
09:01:37:718;10:01:37:627;325.1784
09:01:37:726;10:01:37:627;325.1784
09:01:37:734;10:01:37:627;325.1784
09:01:37:742;10:01:37:736;350.50885
09:01:37:750;10:01:37:736;350.50885
09:01:37:757;10:01:37:736;350.50885
09:01:37:765;10:01:37:736;350.50885
09:01:37:773;10:01:37:736;350.50885
09:01:37:781;10:01:37:736;350.50885
09:01:37:789;10:01:37:736;350.50885
09:01:37:796;10:01:37:736;350.50885
09:01:37:804;10:01:37:736;350.50885
09:01:37:812;10:01:37:736;350.50885
09:01:37:820;10:01:37:736;350.50885
09:01:37:828;10:01:37:736;350.50885
09:01:37:835;10:01:37:736;350.50885
09:01:37:843;10:01:37:736;350.50885
09:01:37:851;10:01:37:847;432.08862
09:01:37:859;10:01:37:847;432.08862
09:01:37:867;10:01:37:847;432.08862
09:01:37:875;10:01:37:847;432.08862
09:01:37:882;10:01:37:847;432.08862
09:01:37:890;10:01:37:847;432.08862
09:01:37:898;10:01:37:847;432.08862
09:01:37:906;10:01:37:847;432.08862
09:01:37:914;10:01:37:847;432.08862
09:01:37:921;10:01:37:847;432.08862
09:01:37:929;10:01:37:847;432.08862
09:01:37:937;10:01:37:847;432.08862
09:01:37:945;10:01:37:847;432.08862
09:01:37:953;10:01:37:847;432.08862
09:01:37:960;10:01:37:847;432.08862
09:01:37:968;10:01:37:961;469.43912
09:01:37:976;10:01:37:961;469.43912
09:01:37:984;10:01:37:961;469.43912
09:01:37:992;10:01:37:961;469.43912
09:01:38:000;10:01:37:961;469.43912
09:01:38:007;10:01:37:961;469.43912
09:01:38:015;10:01:37:961;469.43912
09:01:38:023;10:01:37:961;469.43912
09:01:38:031;10:01:37:961;469.43912
09:01:38:039;10:01:37:961;469.43912
09:01:38:046;10:01:37:961;469.43912
09:01:38:054;10:01:37:961;469.43912
09:01:38:062;10:01:37:961;469.43912
09:01:38:070;10:01:37:961;469.43912
09:01:38:078;10:01:37:961;469.43912
09:01:38:085;10:01:37:961;469.43912
09:01:38:093;10:01:37:961;469.43912
09:01:38:101;10:01:37:961;469.43912
09:01:38:109;10:01:37:961;469.43912
09:01:38:117;10:01:37:961;469.43912
09:01:38:125;10:01:38:122;562.9253
09:01:38:132;10:01:38:122;562.9253
09:01:38:140;10:01:38:122;562.9253
09:01:38:148;10:01:38:122;562.9253
09:01:38:156;10:01:38:122;562.9253
09:01:38:164;10:01:38:122;562.9253
09:01:38:171;10:01:38:122;562.9253
09:01:38:179;10:01:38:122;562.9253
09:01:38:187;10:01:38:122;562.9253
09:01:38:195;10:01:38:122;562.9253
09:01:38:203;10:01:38:122;562.9253
09:01:38:210;10:01:38:122;562.9253
09:01:38:218;10:01:38:122;562.9253
09:01:38:226;10:01:38:122;562.9253
09:01:38:234;10:01:38:227;325.1784
09:01:38:242;10:01:38:227;325.1784
09:01:38:250;10:01:38:227;325.1784
09:01:38:257;10:01:38:227;325.1784
09:01:38:265;10:01:38:227;325.1784
09:01:38:273;10:01:38:227;325.1784
09:01:38:281;10:01:38:227;325.1784
09:01:38:289;10:01:38:227;325.1784
09:01:38:296;10:01:38:227;325.1784
09:01:38:304;10:01:38:227;325.1784
09:01:38:312;10:01:38:227;325.1784
09:01:38:320;10:01:38:227;325.1784
09:01:38:328;10:01:38:227;325.1784
09:01:38:335;10:01:38:227;325.1784
09:01:38:343;10:01:38:227;325.1784
09:01:38:351;10:01:38:227;325.1784
09:01:38:359;10:01:38:227;325.1784
09:01:38:367;10:01:38:364;315.06842
09:01:38:375;10:01:38:364;315.06842
09:01:38:382;10:01:38:364;315.06842
09:01:38:390;10:01:38:364;315.06842
09:01:38:398;10:01:38:364;315.06842
09:01:38:406;10:01:38:364;315.06842
09:01:38:414;10:01:38:364;315.06842
09:01:38:421;10:01:38:364;315.06842
09:01:38:429;10:01:38:364;315.06842
09:01:38:437;10:01:38:364;315.06842
09:01:38:445;10:01:38:364;315.06842
09:01:38:453;10:01:38:364;315.06842
09:01:38:460;10:01:38:364;315.06842
09:01:38:468;10:01:38:466;310.13196
09:01:38:476;10:01:38:466;310.13196
09:01:38:484;10:01:38:466;310.13196
09:01:38:492;10:01:38:466;310.13196
09:01:38:500;10:01:38:466;310.13196
09:01:38:507;10:01:38:466;310.13196
09:01:38:515;10:01:38:466;310.13196
09:01:38:523;10:01:38:466;310.13196
09:01:38:531;10:01:38:466;310.13196
09:01:38:539;10:01:38:466;310.13196
09:01:38:546;10:01:38:466;310.13196
09:01:38:554;10:01:38:466;310.13196
09:01:38:562;10:01:38:466;310.13196
09:01:38:570;10:01:38:466;310.13196
09:01:38:578;10:01:38:576;748.00024
09:01:38:585;10:01:38:576;748.00024
09:01:38:593;10:01:38:576;748.00024
09:01:38:601;10:01:38:576;748.00024
09:01:38:609;10:01:38:576;748.00024
09:01:38:617;10:01:38:576;748.00024
09:01:38:625;10:01:38:576;748.00024
09:01:38:632;10:01:38:576;748.00024
09:01:38:640;10:01:38:576;748.00024
09:01:38:648;10:01:38:576;748.00024
09:01:38:656;10:01:38:576;748.00024
09:01:38:664;10:01:38:576;748.00024
09:01:38:671;10:01:38:576;748.00024
09:01:38:679;10:01:38:576;748.00024
09:01:38:687;10:01:38:686;332.97314
09:01:38:695;10:01:38:686;332.97314
09:01:38:703;10:01:38:686;332.97314
09:01:38:710;10:01:38:686;332.97314
09:01:38:718;10:01:38:686;332.97314
09:01:38:726;10:01:38:686;332.97314
09:01:38:734;10:01:38:686;332.97314
09:01:38:742;10:01:38:686;332.97314
09:01:38:750;10:01:38:686;332.97314
09:01:38:757;10:01:38:686;332.97314
09:01:38:765;10:01:38:686;332.97314
09:01:38:773;10:01:38:686;332.97314
09:01:38:781;10:01:38:686;332.97314
09:01:38:789;10:01:38:787;488.3432
09:01:38:796;10:01:38:787;488.3432
09:01:38:804;10:01:38:787;488.3432
09:01:38:812;10:01:38:787;488.3432
09:01:38:820;10:01:38:787;488.3432
09:01:38:828;10:01:38:787;488.3432
09:01:38:835;10:01:38:787;488.3432
09:01:38:843;10:01:38:787;488.3432
09:01:38:851;10:01:38:787;488.3432
09:01:38:859;10:01:38:787;488.3432
09:01:38:867;10:01:38:787;488.3432
09:01:38:875;10:01:38:787;488.3432
09:01:38:882;10:01:38:787;488.3432
09:01:38:890;10:01:38:787;488.3432
09:01:38:898;10:01:38:896;675.0287
09:01:38:906;10:01:38:896;675.0287
09:01:38:914;10:01:38:896;675.0287
09:01:38:921;10:01:38:896;675.0287
09:01:38:929;10:01:38:896;675.0287
09:01:38:937;10:01:38:896;675.0287
09:01:38:945;10:01:38:896;675.0287
09:01:38:953;10:01:38:896;675.0287
09:01:38:960;10:01:38:896;675.0287
09:01:38:968;10:01:38:896;675.0287
09:01:38:976;10:01:38:896;675.0287
09:01:38:984;10:01:38:896;675.0287
09:01:38:992;10:01:38:896;675.0287
09:01:39:000;10:01:38:896;675.0287
09:01:39:007;10:01:39:002;611.5856
09:01:39:015;10:01:39:002;611.5856
09:01:39:023;10:01:39:002;611.5856
09:01:39:031;10:01:39:002;611.5856
09:01:39:039;10:01:39:002;611.5856
09:01:39:046;10:01:39:002;611.5856
09:01:39:054;10:01:39:002;611.5856
09:01:39:062;10:01:39:002;611.5856
09:01:39:070;10:01:39:002;611.5856
09:01:39:078;10:01:39:002;611.5856
09:01:39:085;10:01:39:002;611.5856
09:01:39:093;10:01:39:002;611.5856
09:01:39:101;10:01:39:002;611.5856
09:01:39:109;10:01:39:103;638.7307
09:01:39:117;10:01:39:103;638.7307
09:01:39:125;10:01:39:103;638.7307
09:01:39:132;10:01:39:103;638.7307
09:01:39:140;10:01:39:103;638.7307
09:01:39:148;10:01:39:103;638.7307
09:01:39:156;10:01:39:103;638.7307
09:01:39:164;10:01:39:103;638.7307
09:01:39:171;10:01:39:103;638.7307
09:01:39:179;10:01:39:103;638.7307
09:01:39:187;10:01:39:103;638.7307
09:01:39:195;10:01:39:103;638.7307
09:01:39:203;10:01:39:103;638.7307
09:01:39:210;10:01:39:103;638.7307
09:01:39:218;10:01:39:211;611.5856
09:01:39:226;10:01:39:211;611.5856
09:01:39:234;10:01:39:211;611.5856
09:01:39:242;10:01:39:211;611.5856
09:01:39:250;10:01:39:211;611.5856
09:01:39:257;10:01:39:211;611.5856
09:01:39:265;10:01:39:211;611.5856
09:01:39:273;10:01:39:211;611.5856
09:01:39:281;10:01:39:211;611.5856
09:01:39:289;10:01:39:211;611.5856
09:01:39:296;10:01:39:211;611.5856
09:01:39:304;10:01:39:211;611.5856
09:01:39:312;10:01:39:211;611.5856
09:01:39:320;10:01:39:313;506.00702
09:01:39:328;10:01:39:313;506.00702
09:01:39:335;10:01:39:313;506.00702
09:01:39:343;10:01:39:313;506.00702
09:01:39:351;10:01:39:313;506.00702
09:01:39:359;10:01:39:313;506.00702
09:01:39:367;10:01:39:313;506.00702
09:01:39:375;10:01:39:313;506.00702
09:01:39:382;10:01:39:313;506.00702
09:01:39:390;10:01:39:313;506.00702
09:01:39:398;10:01:39:313;506.00702
09:01:39:406;10:01:39:313;506.00702
09:01:39:414;10:01:39:313;506.00702
09:01:39:421;10:01:39:421;565.152
09:01:39:429;10:01:39:421;565.152
09:01:39:437;10:01:39:421;565.152
09:01:39:445;10:01:39:421;565.152
09:01:39:453;10:01:39:421;565.152
09:01:39:460;10:01:39:421;565.152
09:01:39:468;10:01:39:421;565.152
09:01:39:476;10:01:39:421;565.152
09:01:39:484;10:01:39:421;565.152
09:01:39:492;10:01:39:421;565.152
09:01:39:500;10:01:39:421;565.152
09:01:39:507;10:01:39:421;565.152
09:01:39:515;10:01:39:421;565.152
09:01:39:523;10:01:39:522;445.95343
09:01:39:531;10:01:39:522;445.95343
09:01:39:539;10:01:39:522;445.95343
09:01:39:546;10:01:39:522;445.95343
09:01:39:554;10:01:39:522;445.95343
09:01:39:562;10:01:39:522;445.95343
09:01:39:570;10:01:39:522;445.95343
09:01:39:578;10:01:39:522;445.95343
09:01:39:585;10:01:39:522;445.95343
09:01:39:593;10:01:39:522;445.95343
09:01:39:601;10:01:39:522;445.95343
09:01:39:609;10:01:39:522;445.95343
09:01:39:617;10:01:39:522;445.95343
09:01:39:625;10:01:39:522;445.95343
09:01:39:632;10:01:39:631;526.384
09:01:39:640;10:01:39:631;526.384
09:01:39:648;10:01:39:631;526.384
09:01:39:656;10:01:39:631;526.384
09:01:39:664;10:01:39:631;526.384
09:01:39:671;10:01:39:631;526.384
09:01:39:679;10:01:39:631;526.384
09:01:39:687;10:01:39:631;526.384
09:01:39:695;10:01:39:631;526.384
09:01:39:703;10:01:39:631;526.384
09:01:39:710;10:01:39:631;526.384
09:01:39:718;10:01:39:631;526.384
09:01:39:726;10:01:39:631;526.384
09:01:39:734;10:01:39:631;526.384
09:01:39:742;10:01:39:631;526.384
09:01:39:750;10:01:39:631;526.384
09:01:39:757;10:01:39:631;526.384
09:01:39:765;10:01:39:760;547.5812
09:01:39:773;10:01:39:760;547.5812
09:01:39:781;10:01:39:760;547.5812
09:01:39:789;10:01:39:760;547.5812
09:01:39:796;10:01:39:760;547.5812
09:01:39:804;10:01:39:760;547.5812
09:01:39:812;10:01:39:760;547.5812
09:01:39:820;10:01:39:760;547.5812
09:01:39:828;10:01:39:760;547.5812
09:01:39:835;10:01:39:760;547.5812
09:01:39:843;10:01:39:760;547.5812
09:01:39:851;10:01:39:760;547.5812
09:01:39:859;10:01:39:760;547.5812
09:01:39:867;10:01:39:861;500.0494
09:01:39:875;10:01:39:861;500.0494
09:01:39:882;10:01:39:861;500.0494
09:01:39:890;10:01:39:861;500.0494
09:01:39:898;10:01:39:861;500.0494
09:01:39:906;10:01:39:861;500.0494
09:01:39:914;10:01:39:861;500.0494
09:01:39:921;10:01:39:861;500.0494
09:01:39:929;10:01:39:861;500.0494
09:01:39:937;10:01:39:861;500.0494
09:01:39:945;10:01:39:861;500.0494
09:01:39:953;10:01:39:861;500.0494
09:01:39:960;10:01:39:861;500.0494
09:01:39:968;10:01:39:963;496.11658
09:01:39:976;10:01:39:963;496.11658
09:01:39:984;10:01:39:963;496.11658
09:01:39:992;10:01:39:963;496.11658
09:01:40:000;10:01:39:963;496.11658
09:01:40:007;10:01:39:963;496.11658
09:01:40:015;10:01:39:963;496.11658
09:01:40:023;10:01:39:963;496.11658
09:01:40:031;10:01:39:963;496.11658
09:01:40:039;10:01:39:963;496.11658
09:01:40:046;10:01:39:963;496.11658
09:01:40:054;10:01:39:963;496.11658
09:01:40:062;10:01:39:963;496.11658
09:01:40:070;10:01:39:963;496.11658
09:01:40:078;10:01:39:963;496.11658
09:01:40:085;10:01:39:963;496.11658
09:01:40:093;10:01:39:963;496.11658
09:01:40:101;10:01:39:963;496.11658
09:01:40:109;10:01:40:102;482.59354
09:01:40:117;10:01:40:102;482.59354
09:01:40:125;10:01:40:102;482.59354
09:01:40:132;10:01:40:102;482.59354
09:01:40:140;10:01:40:102;482.59354
09:01:40:148;10:01:40:102;482.59354
09:01:40:156;10:01:40:102;482.59354
09:01:40:164;10:01:40:102;482.59354
09:01:40:171;10:01:40:102;482.59354
09:01:40:179;10:01:40:102;482.59354
09:01:40:187;10:01:40:102;482.59354
09:01:40:195;10:01:40:102;482.59354
09:01:40:203;10:01:40:102;482.59354
09:01:40:210;10:01:40:207;471.296
09:01:40:218;10:01:40:207;471.296
09:01:40:226;10:01:40:207;471.296
09:01:40:234;10:01:40:207;471.296
09:01:40:242;10:01:40:207;471.296
09:01:40:250;10:01:40:207;471.296
09:01:40:257;10:01:40:207;471.296
09:01:40:265;10:01:40:207;471.296
09:01:40:273;10:01:40:207;471.296
09:01:40:281;10:01:40:207;471.296
09:01:40:289;10:01:40:207;471.296
09:01:40:296;10:01:40:207;471.296
09:01:40:304;10:01:40:207;471.296
09:01:40:312;10:01:40:207;471.296
09:01:40:320;10:01:40:207;471.296
09:01:40:328;10:01:40:322;438.9663
09:01:40:335;10:01:40:322;438.9663
09:01:40:343;10:01:40:322;438.9663
09:01:40:351;10:01:40:322;438.9663
09:01:40:359;10:01:40:322;438.9663
09:01:40:367;10:01:40:322;438.9663
09:01:40:375;10:01:40:322;438.9663
09:01:40:382;10:01:40:322;438.9663
09:01:40:390;10:01:40:322;438.9663
09:01:40:398;10:01:40:322;438.9663
09:01:40:406;10:01:40:322;438.9663
09:01:40:414;10:01:40:322;438.9663
09:01:40:421;10:01:40:322;438.9663
09:01:40:429;10:01:40:428;427.00104
09:01:40:437;10:01:40:428;427.00104
09:01:40:445;10:01:40:428;427.00104
09:01:40:453;10:01:40:428;427.00104
09:01:40:460;10:01:40:428;427.00104
09:01:40:468;10:01:40:428;427.00104
09:01:40:476;10:01:40:428;427.00104
09:01:40:484;10:01:40:428;427.00104
09:01:40:492;10:01:40:428;427.00104
09:01:40:500;10:01:40:428;427.00104
09:01:40:507;10:01:40:428;427.00104
09:01:40:515;10:01:40:428;427.00104
09:01:40:523;10:01:40:428;427.00104
09:01:40:531;10:01:40:428;427.00104
09:01:40:539;10:01:40:428;427.00104
09:01:40:546;10:01:40:428;427.00104
09:01:40:554;10:01:40:428;427.00104
09:01:40:562;10:01:40:428;427.00104
09:01:40:570;10:01:40:563;349.12778
09:01:40:578;10:01:40:563;349.12778
09:01:40:585;10:01:40:563;349.12778
09:01:40:593;10:01:40:563;349.12778
09:01:40:601;10:01:40:563;349.12778
09:01:40:609;10:01:40:563;349.12778
09:01:40:617;10:01:40:563;349.12778
09:01:40:625;10:01:40:563;349.12778
09:01:40:632;10:01:40:563;349.12778
09:01:40:640;10:01:40:563;349.12778
09:01:40:648;10:01:40:563;349.12778
09:01:40:656;10:01:40:563;349.12778
09:01:40:664;10:01:40:563;349.12778
09:01:40:671;10:01:40:671;342.3036
09:01:40:679;10:01:40:671;342.3036
09:01:40:687;10:01:40:671;342.3036
09:01:40:695;10:01:40:671;342.3036
09:01:40:703;10:01:40:671;342.3036
09:01:40:710;10:01:40:671;342.3036
09:01:40:718;10:01:40:671;342.3036
09:01:40:726;10:01:40:671;342.3036
09:01:40:734;10:01:40:671;342.3036
09:01:40:742;10:01:40:671;342.3036
09:01:40:750;10:01:40:671;342.3036
09:01:40:757;10:01:40:671;342.3036
09:01:40:765;10:01:40:671;342.3036
09:01:40:773;10:01:40:773;435.5139
09:01:40:781;10:01:40:773;435.5139
09:01:40:789;10:01:40:773;435.5139
09:01:40:796;10:01:40:773;435.5139
09:01:40:804;10:01:40:773;435.5139
09:01:40:812;10:01:40:773;435.5139
09:01:40:820;10:01:40:773;435.5139
09:01:40:828;10:01:40:773;435.5139
09:01:40:835;10:01:40:773;435.5139
09:01:40:843;10:01:40:773;435.5139
09:01:40:851;10:01:40:773;435.5139
09:01:40:859;10:01:40:773;435.5139
09:01:40:867;10:01:40:773;435.5139
09:01:40:875;10:01:40:773;435.5139
09:01:40:882;10:01:40:882;518.13666
09:01:40:890;10:01:40:882;518.13666
09:01:40:898;10:01:40:882;518.13666
09:01:40:906;10:01:40:882;518.13666
09:01:40:914;10:01:40:882;518.13666
09:01:40:921;10:01:40:882;518.13666
09:01:40:929;10:01:40:882;518.13666
09:01:40:937;10:01:40:882;518.13666
09:01:40:945;10:01:40:882;518.13666
09:01:40:953;10:01:40:882;518.13666
09:01:40:960;10:01:40:882;518.13666
09:01:40:968;10:01:40:882;518.13666
09:01:40:976;10:01:40:882;518.13666
09:01:40:984;10:01:40:882;518.13666
09:01:40:992;10:01:40:882;518.13666
09:01:41:000;10:01:41:000;430.386
09:01:41:007;10:01:41:000;430.386
09:01:41:015;10:01:41:000;430.386
09:01:41:023;10:01:41:000;430.386
09:01:41:031;10:01:41:000;430.386
09:01:41:039;10:01:41:000;430.386
09:01:41:046;10:01:41:000;430.386
09:01:41:054;10:01:41:000;430.386
09:01:41:062;10:01:41:000;430.386
09:01:41:070;10:01:41:000;430.386
09:01:41:078;10:01:41:000;430.386
09:01:41:085;10:01:41:000;430.386
09:01:41:093;10:01:41:000;430.386
09:01:41:101;10:01:41:000;430.386
09:01:41:109;10:01:41:000;430.386
09:01:41:117;10:01:41:000;430.386
09:01:41:125;10:01:41:122;520.18616
09:01:41:132;10:01:41:122;520.18616
09:01:41:140;10:01:41:122;520.18616
09:01:41:148;10:01:41:122;520.18616
09:01:41:156;10:01:41:122;520.18616
09:01:41:164;10:01:41:122;520.18616
09:01:41:171;10:01:41:122;520.18616
09:01:41:179;10:01:41:122;520.18616
09:01:41:187;10:01:41:122;520.18616
09:01:41:195;10:01:41:122;520.18616
09:01:41:203;10:01:41:122;520.18616
09:01:41:210;10:01:41:122;520.18616
09:01:41:218;10:01:41:122;520.18616
09:01:41:226;10:01:41:226;520.18616
09:01:41:234;10:01:41:226;520.18616
09:01:41:242;10:01:41:226;520.18616
09:01:41:250;10:01:41:226;520.18616
09:01:41:257;10:01:41:226;520.18616
09:01:41:265;10:01:41:226;520.18616
09:01:41:273;10:01:41:226;520.18616
09:01:41:281;10:01:41:226;520.18616
09:01:41:289;10:01:41:226;520.18616
09:01:41:296;10:01:41:226;520.18616
09:01:41:304;10:01:41:226;520.18616
09:01:41:312;10:01:41:226;520.18616
09:01:41:320;10:01:41:226;520.18616
09:01:41:328;10:01:41:226;520.18616
09:01:41:335;10:01:41:226;520.18616
09:01:41:343;10:01:41:226;520.18616
09:01:41:351;10:01:41:226;520.18616
09:01:41:359;10:01:41:226;520.18616
09:01:41:367;10:01:41:226;520.18616
09:01:41:375;10:01:41:226;520.18616
09:01:41:382;10:01:41:377;492.21442
09:01:41:390;10:01:41:377;492.21442
09:01:41:398;10:01:41:377;492.21442
09:01:41:406;10:01:41:377;492.21442
09:01:41:414;10:01:41:377;492.21442
09:01:41:421;10:01:41:377;492.21442
09:01:41:429;10:01:41:377;492.21442
09:01:41:437;10:01:41:377;492.21442
09:01:41:445;10:01:41:377;492.21442
09:01:41:453;10:01:41:377;492.21442
09:01:41:460;10:01:41:377;492.21442
09:01:41:468;10:01:41:377;492.21442
09:01:41:476;10:01:41:377;492.21442
09:01:41:484;10:01:41:377;492.21442
09:01:41:492;10:01:41:377;492.21442
09:01:41:500;10:01:41:377;492.21442
09:01:41:507;10:01:41:507;492.21442
09:01:41:515;10:01:41:507;492.21442
09:01:41:523;10:01:41:507;492.21442
09:01:41:531;10:01:41:507;492.21442
09:01:41:539;10:01:41:507;492.21442
09:01:41:546;10:01:41:507;492.21442
09:01:41:554;10:01:41:507;492.21442
09:01:41:562;10:01:41:507;492.21442
09:01:41:570;10:01:41:507;492.21442
09:01:41:578;10:01:41:507;492.21442
09:01:41:585;10:01:41:507;492.21442
09:01:41:593;10:01:41:507;492.21442
09:01:41:601;10:01:41:507;492.21442
09:01:41:609;10:01:41:507;492.21442
09:01:41:617;10:01:41:612;496.11658
09:01:41:625;10:01:41:612;496.11658
09:01:41:632;10:01:41:612;496.11658
09:01:41:640;10:01:41:612;496.11658
09:01:41:648;10:01:41:612;496.11658
09:01:41:656;10:01:41:612;496.11658
09:01:41:664;10:01:41:612;496.11658
09:01:41:671;10:01:41:612;496.11658
09:01:41:679;10:01:41:612;496.11658
09:01:41:687;10:01:41:612;496.11658
09:01:41:695;10:01:41:612;496.11658
09:01:41:703;10:01:41:612;496.11658
09:01:41:710;10:01:41:612;496.11658
09:01:41:718;10:01:41:612;496.11658
09:01:41:726;10:01:41:726;506.00702
09:01:41:734;10:01:41:726;506.00702
09:01:41:742;10:01:41:726;506.00702
09:01:41:750;10:01:41:726;506.00702
09:01:41:757;10:01:41:726;506.00702
09:01:41:765;10:01:41:726;506.00702
09:01:41:773;10:01:41:726;506.00702
09:01:41:781;10:01:41:726;506.00702
09:01:41:789;10:01:41:726;506.00702
09:01:41:796;10:01:41:726;506.00702
09:01:41:804;10:01:41:726;506.00702
09:01:41:812;10:01:41:726;506.00702
09:01:41:820;10:01:41:726;506.00702
09:01:41:828;10:01:41:726;506.00702
09:01:41:835;10:01:41:726;506.00702
09:01:41:843;10:01:41:726;506.00702
09:01:41:851;10:01:41:848;383.8263
09:01:41:859;10:01:41:848;383.8263
09:01:41:867;10:01:41:848;383.8263
09:01:41:875;10:01:41:848;383.8263
09:01:41:882;10:01:41:848;383.8263
09:01:41:890;10:01:41:848;383.8263
09:01:41:898;10:01:41:848;383.8263
09:01:41:906;10:01:41:848;383.8263
09:01:41:914;10:01:41:848;383.8263
09:01:41:921;10:01:41:848;383.8263
09:01:41:929;10:01:41:848;383.8263
09:01:41:937;10:01:41:848;383.8263
09:01:41:945;10:01:41:848;383.8263
09:01:41:953;10:01:41:848;383.8263
09:01:41:960;10:01:41:848;383.8263
09:01:41:968;10:01:41:962;329.0527
09:01:41:976;10:01:41:962;329.0527
09:01:41:984;10:01:41:962;329.0527
09:01:41:992;10:01:41:962;329.0527
09:01:42:000;10:01:41:962;329.0527
09:01:42:007;10:01:41:962;329.0527
09:01:42:015;10:01:41:962;329.0527
09:01:42:023;10:01:41:962;329.0527
09:01:42:031;10:01:41:962;329.0527
09:01:42:039;10:01:41:962;329.0527
09:01:42:046;10:01:41:962;329.0527
09:01:42:054;10:01:41:962;329.0527
09:01:42:062;10:01:41:962;329.0527
09:01:42:070;10:01:42:067;420.31085
09:01:42:078;10:01:42:067;420.31085
09:01:42:085;10:01:42:067;420.31085
09:01:42:093;10:01:42:067;420.31085
09:01:42:101;10:01:42:067;420.31085
09:01:42:109;10:01:42:067;420.31085
09:01:42:117;10:01:42:067;420.31085
09:01:42:125;10:01:42:067;420.31085
09:01:42:132;10:01:42:067;420.31085
09:01:42:140;10:01:42:067;420.31085
09:01:42:148;10:01:42:067;420.31085
09:01:42:156;10:01:42:067;420.31085
09:01:42:164;10:01:42:067;420.31085
09:01:42:171;10:01:42:067;420.31085
09:01:42:179;10:01:42:067;420.31085
09:01:42:187;10:01:42:067;420.31085
09:01:42:195;10:01:42:191;361.75604
09:01:42:203;10:01:42:191;361.75604
09:01:42:210;10:01:42:191;361.75604
09:01:42:218;10:01:42:191;361.75604
09:01:42:226;10:01:42:191;361.75604
09:01:42:234;10:01:42:191;361.75604
09:01:42:242;10:01:42:191;361.75604
09:01:42:250;10:01:42:191;361.75604
09:01:42:257;10:01:42:191;361.75604
09:01:42:265;10:01:42:191;361.75604
09:01:42:273;10:01:42:191;361.75604
09:01:42:281;10:01:42:191;361.75604
09:01:42:289;10:01:42:191;361.75604
09:01:42:296;10:01:42:296;396.1426
09:01:42:304;10:01:42:296;396.1426
09:01:42:312;10:01:42:296;396.1426
09:01:42:320;10:01:42:296;396.1426
09:01:42:328;10:01:42:296;396.1426
09:01:42:335;10:01:42:296;396.1426
09:01:42:343;10:01:42:296;396.1426
09:01:42:351;10:01:42:296;396.1426
09:01:42:359;10:01:42:296;396.1426
09:01:42:367;10:01:42:296;396.1426
09:01:42:375;10:01:42:296;396.1426
09:01:42:382;10:01:42:296;396.1426
09:01:42:390;10:01:42:296;396.1426
09:01:42:398;10:01:42:296;396.1426
09:01:42:406;10:01:42:403;317.56604
09:01:42:414;10:01:42:403;317.56604
09:01:42:421;10:01:42:403;317.56604
09:01:42:429;10:01:42:403;317.56604
09:01:42:437;10:01:42:403;317.56604
09:01:42:445;10:01:42:403;317.56604
09:01:42:453;10:01:42:403;317.56604
09:01:42:460;10:01:42:403;317.56604
09:01:42:468;10:01:42:403;317.56604
09:01:42:476;10:01:42:403;317.56604
09:01:42:484;10:01:42:403;317.56604
09:01:42:492;10:01:42:403;317.56604
09:01:42:500;10:01:42:403;317.56604
09:01:42:507;10:01:42:403;317.56604
09:01:42:515;10:01:42:403;317.56604
09:01:42:523;10:01:42:403;317.56604
09:01:42:531;10:01:42:403;317.56604
09:01:42:539;10:01:42:403;317.56604
09:01:42:546;10:01:42:543;313.827
09:01:42:554;10:01:42:543;313.827
09:01:42:562;10:01:42:543;313.827
09:01:42:570;10:01:42:543;313.827
09:01:42:578;10:01:42:543;313.827
09:01:42:585;10:01:42:543;313.827
09:01:42:593;10:01:42:543;313.827
09:01:42:601;10:01:42:543;313.827
09:01:42:609;10:01:42:543;313.827
09:01:42:617;10:01:42:543;313.827
09:01:42:625;10:01:42:543;313.827
09:01:42:632;10:01:42:543;313.827
09:01:42:640;10:01:42:543;313.827
09:01:42:648;10:01:42:543;313.827
09:01:42:656;10:01:42:543;313.827
09:01:42:664;10:01:42:658;380.80756
09:01:42:671;10:01:42:658;380.80756
