Time_Biotrace;Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
17:47:05:312;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:320;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:328;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:335;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:343;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:351;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:359;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:367;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:375;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:382;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:390;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:398;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:406;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:414;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:421;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:429;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:437;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:445;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:453;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:460;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:468;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:476;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:484;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:492;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:500;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:507;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:515;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:523;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:531;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:539;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:546;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:554;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:562;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:570;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:578;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:585;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:593;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:601;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:609;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:617;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:625;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:632;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:640;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:648;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:656;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:664;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:671;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:679;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:687;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:695;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:703;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:710;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:718;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:726;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:734;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:742;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:750;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:757;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:765;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:773;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:781;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:789;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:796;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:804;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:812;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:820;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:828;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:835;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:843;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:851;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:859;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:867;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:875;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:882;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:890;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:898;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:906;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:914;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:921;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:929;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:937;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:945;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:953;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:960;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:968;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:976;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:984;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:05:992;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:000;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:007;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:015;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:023;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:031;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:039;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:046;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:054;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:062;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:070;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:078;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:085;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:093;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:101;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:109;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:117;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:125;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:132;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:140;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:148;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:156;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:164;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:171;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:179;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:187;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:195;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:203;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:210;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:218;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:226;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:234;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:242;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:250;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:257;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:265;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:273;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:281;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:289;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:296;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:304;17:47:05:290;48.73865833;9.114335066;5;479;9.8634615;316.22214
17:47:06:312;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:320;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:328;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:335;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:343;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:351;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:359;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:367;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:375;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:382;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:390;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:398;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:406;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:414;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:421;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:429;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:437;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:445;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:453;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:460;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:468;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:476;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:484;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:492;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:500;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:507;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:515;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:523;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:531;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:539;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:546;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:554;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:562;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:570;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:578;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:585;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:593;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:601;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:609;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:617;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:625;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:632;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:640;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:648;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:656;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:664;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:671;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:679;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:687;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:695;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:703;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:710;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:718;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:726;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:734;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:742;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:750;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:757;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:765;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:773;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:781;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:789;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:796;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:804;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:812;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:820;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:828;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:835;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:843;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:851;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:859;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:867;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:875;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:882;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:890;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:898;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:906;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:914;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:921;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:929;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:937;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:945;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:953;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:960;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:968;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:976;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:984;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:06:992;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:000;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:007;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:015;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:023;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:031;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:039;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:046;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:054;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:062;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:070;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:078;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:085;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:093;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:101;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:109;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:117;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:125;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:132;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:140;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:148;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:156;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:164;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:171;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:179;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:187;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:195;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:203;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:210;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:218;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:226;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:234;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:242;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:250;17:47:06:311;48.73872762;9.114235551;5;479;10.693721;315.65845
17:47:07:257;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:265;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:273;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:281;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:289;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:296;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:304;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:312;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:320;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:328;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:335;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:343;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:351;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:359;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:367;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:375;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:382;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:390;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:398;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:406;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:414;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:421;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:429;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:437;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:445;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:453;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:460;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:468;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:476;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:484;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:492;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:500;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:507;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:515;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:523;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:531;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:539;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:546;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:554;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:562;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:570;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:578;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:585;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:593;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:601;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:609;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:617;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:625;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:632;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:640;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:648;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:656;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:664;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:671;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:679;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:687;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:695;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:703;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:710;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:718;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:726;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:734;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:742;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:750;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:757;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:765;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:773;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:781;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:789;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:796;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:804;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:812;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:820;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:828;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:835;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:843;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:851;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:859;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
17:47:07:867;17:47:07:257;48.73880086;9.114130862;5;479;11.329327;315.79514
