11:01:35:250;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:257;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:265;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:273;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:281;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:289;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:296;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:304;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:312;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:320;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:328;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:335;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:343;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:351;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:359;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:367;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:375;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:382;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:390;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:398;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:406;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:414;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:421;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:429;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:437;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:445;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:453;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:460;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:468;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:476;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:484;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:492;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:500;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:507;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:515;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:523;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:531;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:539;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:546;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:554;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:562;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:570;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:578;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:585;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:593;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:601;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:609;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:617;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:625;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:632;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:640;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:648;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:656;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:664;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:671;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:679;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:687;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:695;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:703;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:710;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:718;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:726;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:734;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:742;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:750;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:757;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:765;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:773;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:781;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:789;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:796;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:804;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:812;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:820;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:828;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:835;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:843;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:851;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:859;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:867;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:875;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:882;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:890;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:898;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:906;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:914;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:921;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:929;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:937;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:945;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:953;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:960;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:968;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:976;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:984;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:35:992;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:000;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:007;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:015;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:023;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:031;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:039;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:046;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:054;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:062;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:070;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:078;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:085;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:093;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:101;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:109;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:117;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:125;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:132;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:140;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:148;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:156;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:164;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:171;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:179;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:187;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:195;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:203;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:210;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:218;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:226;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:234;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:242;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:250;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:257;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:265;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:273;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:281;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:289;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:296;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:304;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:312;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:320;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:328;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:335;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:343;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:351;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:359;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:367;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:375;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:382;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:390;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:398;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:406;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:414;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:421;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:429;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:437;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:445;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:453;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:460;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:468;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:476;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:484;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:492;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:500;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:507;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:515;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:523;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:531;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
11:01:36:539;10:58:57:741;48.74726247;9.109056588;5;507;1.1730651;244.71321
