Serial_no.;time1;time2;(time1+time2)/2;mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1998;11:39:56:218;11:40:00:585;11:39:28:401;92.4900285714;99.8208;103.501228571;104.043485714;15.2852388612;2.76232449188;0.506143052711;1.49046693442;0
1999;11:39:56:375;11:40:00:742;11:39:28:558;91.5854571429;100.494942857;103.376228571;104.636628571;15.2852388612;2.76232449188;0.506143052711;1.49046693442;0
2000;11:39:56:531;11:40:00:898;11:39:28:714;92.5180857143;101.169085714;103.251228571;105.229771429;9.16522794914;2.76232449188;0.506143052711;1.49046693442;0
2001;11:39:56:687;11:40:01:054;11:39:28:370;94.5842857143;101.874371429;103.186314286;105.822914286;9.1746764202;2.77611243719;0.0808274009232;1.49046693442;0
2002;11:39:56:843;11:40:01:210;11:39:28:526;96.6278571429;102.512514286;103.361171429;105.771514286;9.1746764202;2.77611243719;0.500750431932;2.43704062539;0
2003;11:39:57:000;11:40:01:367;11:39:29:183;98.6714285714;103.150657143;103.536171429;105.596514286;9.1746764202;2.77611243719;0.500750431932;2.43704062539;0
2004;11:39:57:156;11:40:01:523;11:39:29:339;99.1466571429;103.631342857;103.711171429;105.421514286;2.76232349538;0.499653106051;0.500750431932;2.43704062539;0
2005;11:39:57:312;11:40:01:679;11:39:29:495;99.8208;103.501228571;104.043485714;105.069457143;2.76232449188;0.506143052711;1.49046693442;1.99045051522;0
2006;11:39:57:468;11:40:01:835;11:39:29:651;100.494942857;103.376228571;104.636628571;104.113314286;2.76232449188;0.506143052711;1.49046693442;2.30484154369;0
2007;11:39:57:625;11:40:01:992;11:39:29:808;101.169085714;103.251228571;105.229771429;103.157314286;2.76232449188;0.506143052711;1.49046693442;2.30484154369;0
2008;11:39:57:781;11:40:02:148;11:39:29:464;101.874371429;103.186314286;105.822914286;102.201314286;2.77611243719;0.0808274009232;1.49046693442;2.30484154369;0
2009;11:39:57:937;11:40:02:304;11:39:29:620;102.512514286;103.361171429;105.771514286;101.739857143;2.77611243719;0.500750431932;2.43704062539;1.16206767787;0
2010;11:39:58:093;11:40:02:460;11:39:30:276;103.150657143;103.536171429;105.596514286;101.192571429;2.77611243719;0.500750431932;2.43704062539;1.38186639618;0
2011;11:39:58:250;11:40:02:617;11:39:30:433;103.631342857;103.711171429;105.421514286;100.645428571;0.499653106051;0.500750431932;2.43704062539;1.38186639618;0
2012;11:39:58:406;11:40:02:773;11:39:30:589;103.501228571;104.043485714;105.069457143;100.098285714;0.506143052711;1.49046693442;1.99045051522;1.38186639618;0
2013;11:39:58:562;11:40:02:929;11:39:30:745;103.376228571;104.636628571;104.113314286;99.9404571429;0.506143052711;1.49046693442;2.30484154369;1.17679160097;0
2014;11:39:58:718;11:40:03:085;11:39:30:401;103.251228571;105.229771429;103.157314286;99.9878857143;0.506143052711;1.49046693442;2.30484154369;1.17679423887;0
2015;11:39:58:875;11:40:03:242;11:39:30:558;103.186314286;105.822914286;102.201314286;100.035314286;0.0808274009232;1.49046693442;2.30484154369;1.17679423887;0
2016;11:39:59:031;11:40:03:398;11:39:31:214;103.361171429;105.771514286;101.739857143;100.082742857;0.500750431932;2.43704062539;1.16206767787;1.17679423887;0
2017;11:39:59:187;11:40:03:554;11:39:31:370;103.536171429;105.596514286;101.192571429;100.137657143;0.500750431932;2.43704062539;1.38186639618;2.03857585922;0
2018;11:39:59:343;11:40:03:710;11:39:31:526;103.711171429;105.421514286;100.645428571;99.8900857143;0.500750431932;2.43704062539;1.38186639618;2.03857585922;0
2019;11:39:59:500;11:40:03:867;11:39:31:683;104.043485714;105.069457143;100.098285714;99.6425142857;1.49046693442;1.99045051522;1.38186639618;2.03857585922;0
2020;11:39:59:656;11:40:04:023;11:39:31:339;104.636628571;104.113314286;99.9404571429;99.3437714286;1.49046693442;2.30484154369;1.17679160097;1.82485794258;0
2021;11:39:59:812;11:40:04:179;11:39:31:495;105.229771429;103.157314286;99.9878857143;99.0993714286;1.49046693442;2.30484154369;1.17679423887;2.40778876944;0
2022;11:39:59:968;11:40:04:335;11:39:31:651;105.822914286;102.201314286;100.035314286;99.0283714286;1.49046693442;2.30484154369;1.17679423887;2.40778876944;0
2023;11:40:00:125;11:40:04:492;11:40:2:308;105.771514286;101.739857143;100.082742857;98.9573714286;2.43704062539;1.16206767787;1.17679423887;2.40778876944;0
2024;11:40:00:281;11:40:04:648;11:40:2:464;105.596514286;101.192571429;100.137657143;99.0881714286;2.43704062539;1.38186639618;2.03857585922;1.57077893294;0
2025;11:40:00:437;11:40:04:804;11:40:2:620;105.421514286;100.645428571;99.8900857143;99.6352285714;2.43704062539;1.38186639618;2.03857585922;1.64688222609;0
2026;11:40:00:593;11:40:04:960;11:40:2:776;105.069457143;100.098285714;99.6425142857;100.210942857;1.99045051522;1.38186639618;2.03857585922;1.64688222609;0
2027;11:40:00:750;11:40:05:117;11:40:2:433;104.113314286;99.9404571429;99.3437714286;100.786657143;2.30484154369;1.17679160097;1.82485794258;1.64688222609;0
2028;11:40:00:906;11:40:05:273;11:40:2:589;103.157314286;99.9878857143;99.0993714286;101.102628571;2.30484154369;1.17679423887;2.40778876944;0.494848068041;0
2029;11:40:01:062;11:40:05:429;11:40:3:245;102.201314286;100.035314286;99.0283714286;101.715342857;2.30484154369;1.17679423887;2.40778876944;1.64708465506;0
2030;11:40:01:218;11:40:05:585;11:40:3:401;101.739857143;100.082742857;98.9573714286;102.3282;1.16206767787;1.17679423887;2.40778876944;1.64708465506;0
2031;11:40:01:375;11:40:05:742;11:40:3:558;101.192571429;100.137657143;99.0881714286;102.941057143;1.38186639618;2.03857585922;1.57077893294;1.64708465506;0
2032;11:40:01:531;11:40:05:898;11:40:3:714;100.645428571;99.8900857143;99.6352285714;103.491457143;1.38186639618;2.03857585922;1.64688222609;1.62416088966;0
2033;11:40:01:687;11:40:06:054;11:40:3:370;100.098285714;99.6425142857;100.210942857;104.090742857;1.38186639618;2.03857585922;1.64688222609;1.62416088966;0
2034;11:40:01:843;11:40:06:210;11:40:3:526;99.9404571429;99.3437714286;100.786657143;104.690028571;1.17679160097;1.82485794258;1.64688222609;1.62416088966;0
2035;11:40:02:000;11:40:06:367;11:40:4:183;99.9878857143;99.0993714286;101.102628571;105.289314286;1.17679423887;2.40778876944;0.494848068041;1.62416088966;0
2036;11:40:02:156;11:40:06:523;11:40:4:339;100.035314286;99.0283714286;101.715342857;105.335685714;1.17679423887;2.40778876944;1.64708465506;0.530242258173;1
2037;11:40:02:312;11:40:06:679;11:40:4:495;100.082742857;98.9573714286;102.3282;105.3614;1.17679423887;2.40778876944;1.64708465506;0.530242258173;1
2038;11:40:02:468;11:40:06:835;11:40:4:651;100.137657143;99.0881714286;102.941057143;105.387114286;2.03857585922;1.57077893294;1.64708465506;0.530242258173;1
2039;11:40:02:625;11:40:06:992;11:40:4:808;99.8900857143;99.6352285714;103.491457143;105.418714286;2.03857585922;1.64688222609;1.62416088966;0.967824791873;1
2040;11:40:02:781;11:40:07:148;11:40:4:464;99.6425142857;100.210942857;104.090742857;105.602857143;2.03857585922;1.64688222609;1.62416088966;0.967827339923;1
2041;11:40:02:937;11:40:07:304;11:40:4:620;99.3437714286;100.786657143;104.690028571;105.787;1.82485794258;1.64688222609;1.62416088966;0.967827339923;1
2042;11:40:03:093;11:40:07:460;11:40:5:276;99.0993714286;101.102628571;105.289314286;105.971142857;2.40778876944;0.494848068041;1.62416088966;0.967827339923;1
2043;11:40:03:250;11:40:07:617;11:40:5:433;99.0283714286;101.715342857;105.335685714;106.318571429;2.40778876944;1.64708465506;0.530242258173;0.997629532928;0
2044;11:40:03:406;11:40:07:773;11:40:5:589;98.9573714286;102.3282;105.3614;106.740428571;2.40778876944;1.64708465506;0.530242258173;0.997629532928;0
2045;11:40:03:562;11:40:07:929;11:40:5:745;99.0881714286;102.941057143;105.387114286;107.162285714;1.57077893294;1.64708465506;0.530242258173;0.997629532928;0
2046;11:40:03:718;11:40:08:085;11:40:5:401;99.6352285714;103.491457143;105.418714286;107.5268;1.64688222609;1.62416088966;0.967824791873;0.412130276187;1
2047;11:40:03:875;11:40:08:242;11:40:5:558;100.210942857;104.090742857;105.602857143;107.342514286;1.64688222609;1.62416088966;0.967827339923;1.07795548914;0
2048;11:40:04:031;11:40:08:398;11:40:6:214;100.786657143;104.690028571;105.787;107.158371429;1.64688222609;1.62416088966;0.967827339923;1.07795548914;0
2049;11:40:04:187;11:40:08:554;11:40:6:370;101.102628571;105.289314286;105.971142857;106.974228571;0.494848068041;1.62416088966;0.967827339923;1.07795548914;0
2050;11:40:04:343;11:40:08:710;11:40:6:526;101.715342857;105.335685714;106.318571429;106.628457143;1.64708465506;0.530242258173;0.997629532928;1.65963598991;0
2051;11:40:04:500;11:40:08:867;11:40:6:683;102.3282;105.3614;106.740428571;105.905028571;1.64708465506;0.530242258173;0.997629532928;1.65963772862;0
2052;11:40:04:656;11:40:09:023;11:40:6:339;102.941057143;105.387114286;107.162285714;105.1816;1.64708465506;0.530242258173;0.997629532928;1.65963772862;0
2053;11:40:04:812;11:40:09:179;11:40:6:495;103.491457143;105.418714286;107.5268;104.458171429;1.62416088966;0.967824791873;0.412130276187;1.65963772862;0
2054;11:40:04:968;11:40:09:335;11:40:6:651;104.090742857;105.602857143;107.342514286;104.053314286;1.62416088966;0.967827339923;1.07795548914;1.32750417274;0
2055;11:40:05:125;11:40:09:492;11:40:7:308;104.690028571;105.787;107.158371429;103.648457143;1.62416088966;0.967827339923;1.07795548914;1.32750417274;0
2056;11:40:05:281;11:40:09:648;11:40:7:464;105.289314286;105.971142857;106.974228571;103.2436;1.62416088966;0.967827339923;1.07795548914;1.32750417274;0
2057;11:40:05:437;11:40:09:804;11:40:7:620;105.335685714;106.318571429;106.628457143;102.919857143;0.530242258173;0.997629532928;1.65963598991;0.00416098381034;0
2058;11:40:05:593;11:40:09:960;11:40:7:776;105.3614;106.740428571;105.905028571;103.429285714;0.530242258173;0.997629532928;1.65963772862;1.6541051123;0
2059;11:40:05:750;11:40:10:117;11:40:7:433;105.387114286;107.162285714;105.1816;103.938857143;0.530242258173;0.997629532928;1.65963772862;1.6541051123;0
2060;11:40:05:906;11:40:10:273;11:40:7:589;105.418714286;107.5268;104.458171429;104.448428571;0.967824791873;0.412130276187;1.65963772862;1.6541051123;0
2061;11:40:06:062;11:40:10:429;11:40:8:245;105.602857143;107.342514286;104.053314286;104.8748;0.967827339923;1.07795548914;1.32750417274;1.78270473094;0
2062;11:40:06:218;11:40:10:585;11:40:8:401;105.787;107.158371429;103.648457143;105.176371429;0.967827339923;1.07795548914;1.32750417274;1.78270473094;0
2063;11:40:06:375;11:40:10:742;11:40:8:558;105.971142857;106.974228571;103.2436;105.477942857;0.967827339923;1.07795548914;1.32750417274;1.78270473094;0
2064;11:40:06:531;11:40:10:898;11:40:8:714;106.318571429;106.628457143;102.919857143;105.779514286;0.997629532928;1.65963598991;0.00416098381034;1.78270473094;0
2065;11:40:06:687;11:40:11:054;11:40:8:370;106.740428571;105.905028571;103.429285714;105.420228571;0.997629532928;1.65963772862;1.6541051123;1.06385856924;0
2066;11:40:06:843;11:40:11:210;11:40:8:526;107.162285714;105.1816;103.938857143;104.960085714;0.997629532928;1.65963772862;1.6541051123;1.06385856924;0
2067;11:40:07:000;11:40:11:367;11:40:9:183;107.5268;104.458171429;104.448428571;104.499942857;0.412130276187;1.65963772862;1.6541051123;1.06385856924;0
2068;11:40:07:156;11:40:11:523;11:40:9:339;107.342514286;104.053314286;104.8748;104.123142857;1.07795548914;1.32750417274;1.78270473094;0.830548660611;0
2069;11:40:07:312;11:40:11:679;11:40:9:495;107.158371429;103.648457143;105.176371429;103.772457143;1.07795548914;1.32750417274;1.78270473094;0.929258081853;0
2070;11:40:07:468;11:40:11:835;11:40:9:651;106.974228571;103.2436;105.477942857;103.397314286;1.07795548914;1.32750417274;1.78270473094;0.929258081853;0
2071;11:40:07:625;11:40:11:992;11:40:9:808;106.628457143;102.919857143;105.779514286;103.022171429;1.65963598991;0.00416098381034;1.78270473094;0.929258081853;0
2072;11:40:07:781;11:40:12:148;11:40:9:464;105.905028571;103.429285714;105.420228571;101.035971429;1.65963772862;1.6541051123;1.06385856924;8.1526020474;0
2073;11:40:07:937;11:40:12:304;11:40:9:620;105.1816;103.938857143;104.960085714;98.2261142857;1.65963772862;1.6541051123;1.06385856924;8.1526020474;0
2074;11:40:08:093;11:40:12:460;11:40:10:276;104.458171429;104.448428571;104.499942857;95.4162571429;1.65963772862;1.6541051123;1.06385856924;8.1526020474;0
2075;11:40:08:250;11:40:12:617;11:40:10:433;104.053314286;104.8748;104.123142857;92.6064;1.32750417274;1.78270473094;0.830548660611;8.1526020474;0
2076;11:40:08:406;11:40:12:773;11:40:10:589;103.648457143;105.176371429;103.772457143;92.7474;1.32750417274;1.78270473094;0.929258081853;16.1907118962;0
2077;11:40:08:562;11:40:12:929;11:40:10:745;103.2436;105.477942857;103.397314286;93.6261142857;1.32750417274;1.78270473094;0.929258081853;16.1907118962;0
2078;11:40:08:718;11:40:13:085;11:40:10:401;102.919857143;105.779514286;103.022171429;94.5048285714;0.00416098381034;1.78270473094;0.929258081853;16.1907118962;0
2079;11:40:08:875;11:40:13:242;11:40:10:558;103.429285714;105.420228571;101.035971429;97.0867714286;1.6541051123;1.06385856924;8.1526020474;14.0243256133;0
2080;11:40:09:031;11:40:13:398;11:40:11:214;103.938857143;104.960085714;98.2261142857;100.356771429;1.6541051123;1.06385856924;8.1526020474;14.0243257929;0
2081;11:40:09:187;11:40:13:554;11:40:11:370;104.448428571;104.499942857;95.4162571429;103.626771429;1.6541051123;1.06385856924;8.1526020474;14.0243257929;0
2082;11:40:09:343;11:40:13:710;11:40:11:526;104.8748;104.123142857;92.6064;106.896771429;1.78270473094;0.830548660611;8.1526020474;14.0243257929;0
2083;11:40:09:500;11:40:13:867;11:40:11:683;105.176371429;103.772457143;92.7474;107.251485714;1.78270473094;0.929258081853;16.1907118962;0.972119564001;0
2084;11:40:09:656;11:40:14:023;11:40:11:339;105.477942857;103.397314286;93.6261142857;106.8512;1.78270473094;0.929258081853;16.1907118962;0.972119564001;0
2085;11:40:09:812;11:40:14:179;11:40:11:495;105.779514286;103.022171429;94.5048285714;106.450914286;1.78270473094;0.929258081853;16.1907118962;0.972119564001;0
2086;11:40:09:968;11:40:14:335;11:40:11:651;105.420228571;101.035971429;97.0867714286;106.109885714;1.06385856924;8.1526020474;14.0243256133;0.333539510116;0
2087;11:40:10:125;11:40:14:492;11:40:12:308;104.960085714;98.2261142857;100.356771429;106.031028571;1.06385856924;8.1526020474;14.0243257929;0.343094880131;0
2088;11:40:10:281;11:40:14:648;11:40:12:464;104.499942857;95.4162571429;103.626771429;105.952314286;1.06385856924;8.1526020474;14.0243257929;0.343094880131;0
2089;11:40:10:437;11:40:14:804;11:40:12:620;104.123142857;92.6064;106.896771429;105.8736;0.830548660611;8.1526020474;14.0243257929;0.343094880131;0
2090;11:40:10:593;11:40:14:960;11:40:12:776;103.772457143;92.7474;107.251485714;105.857857143;0.929258081853;16.1907118962;0.972119564001;0.0804395917549;0
2091;11:40:10:750;11:40:15:117;11:40:12:433;103.397314286;93.6261142857;106.8512;105.883857143;0.929258081853;16.1907118962;0.972119564001;0.0804395917549;0
2092;11:40:10:906;11:40:15:273;11:40:12:589;103.022171429;94.5048285714;106.450914286;105.909857143;0.929258081853;16.1907118962;0.972119564001;0.0804395917549;0
2093;11:40:11:062;11:40:15:429;11:40:13:245;101.035971429;97.0867714286;106.109885714;105.935857143;8.1526020474;14.0243256133;0.333539510116;0.0804395917549;0
2094;11:40:11:218;11:40:15:585;11:40:13:401;98.2261142857;100.356771429;106.031028571;102.935428571;8.1526020474;14.0243257929;0.343094880131;15.8291475182;0
2095;11:40:11:375;11:40:15:742;11:40:13:558;95.4162571429;103.626771429;105.952314286;99.1847142857;8.1526020474;14.0243257929;0.343094880131;15.8291475182;0
2096;11:40:11:531;11:40:15:898;11:40:13:714;92.6064;106.896771429;105.8736;95.434;8.1526020474;14.0243257929;0.343094880131;15.8291475182;0
2097;11:40:11:687;11:40:16:054;11:40:13:370;92.7474;107.251485714;105.857857143;91.6832857143;16.1907118962;0.972119564001;0.0804395917549;15.8291475182;0
2098;11:40:11:843;11:40:16:210;11:40:13:526;93.6261142857;106.8512;105.883857143;91.5794285714;16.1907118962;0.972119564001;0.0804395917549;22.1510232627;0
2099;11:40:12:000;11:40:16:367;11:40:14:183;94.5048285714;106.450914286;105.909857143;91.4757142857;16.1907118962;0.972119564001;0.0804395917549;22.1510232627;0
2100;11:40:12:156;11:40:16:523;11:40:14:339;97.0867714286;106.109885714;105.935857143;91.372;14.0243256133;0.333539510116;0.0804395917549;22.1510232627;0
2101;11:40:12:312;11:40:16:679;11:40:14:495;100.356771429;106.031028571;102.935428571;94.2584857143;14.0243257929;0.343094880131;15.8291475182;15.495583476;0
2102;11:40:12:468;11:40:16:835;11:40:14:651;103.626771429;105.952314286;99.1847142857;97.8799142857;14.0243257929;0.343094880131;15.8291475182;15.495583476;0
2103;11:40:12:625;11:40:16:992;11:40:14:808;106.896771429;105.8736;95.434;101.501342857;14.0243257929;0.343094880131;15.8291475182;15.495583476;0
2104;11:40:12:781;11:40:17:148;11:40:14:464;107.251485714;105.857857143;91.6832857143;105.122771429;0.972119564001;0.0804395917549;15.8291475182;15.495583476;0
2105;11:40:12:937;11:40:17:304;11:40:14:620;106.8512;105.883857143;91.5794285714;105.683485714;0.972119564001;0.0804395917549;22.1510232627;1.82192738797;0
2106;11:40:13:093;11:40:17:460;11:40:15:276;106.450914286;105.909857143;91.4757142857;106.2442;0.972119564001;0.0804395917549;22.1510232627;1.82192738797;0
2107;11:40:13:250;11:40:17:617;11:40:15:433;106.109885714;105.935857143;91.372;106.804914286;0.333539510116;0.0804395917549;22.1510232627;1.82192738797;0
2108;11:40:13:406;11:40:17:773;11:40:15:589;106.031028571;102.935428571;94.2584857143;107.256314286;0.343094880131;15.8291475182;15.495583476;2.03637952098;0
2109;11:40:13:562;11:40:17:929;11:40:15:745;105.952314286;99.1847142857;97.8799142857;107.543742857;0.343094880131;15.8291475182;15.495583476;2.03637952098;0
2110;11:40:13:718;11:40:18:085;11:40:15:401;105.8736;95.434;101.501342857;107.831171429;0.343094880131;15.8291475182;15.495583476;2.03637952098;0
2111;11:40:13:875;11:40:18:242;11:40:15:558;105.857857143;91.6832857143;105.122771429;108.1186;0.0804395917549;15.8291475182;15.495583476;2.03637952098;0
2112;11:40:14:031;11:40:18:398;11:40:16:214;105.883857143;91.5794285714;105.683485714;107.905571429;0.0804395917549;22.1510232627;1.82192738797;0.971020970228;0
2113;11:40:14:187;11:40:18:554;11:40:16:370;105.909857143;91.4757142857;106.2442;107.714;0.0804395917549;22.1510232627;1.82192738797;0.971020970228;0
2114;11:40:14:343;11:40:18:710;11:40:16:526;105.935857143;91.372;106.804914286;107.522428571;0.0804395917549;22.1510232627;1.82192738797;0.971020970228;0
2115;11:40:14:500;11:40:18:867;11:40:16:683;102.935428571;94.2584857143;107.256314286;107.472171429;15.8291475182;15.495583476;2.03637952098;0.465479417106;0
2116;11:40:14:656;11:40:19:023;11:40:16:339;99.1847142857;97.8799142857;107.543742857;107.688314286;15.8291475182;15.495583476;2.03637952098;0.465484425743;1
2117;11:40:14:812;11:40:19:179;11:40:16:495;95.434;101.501342857;107.831171429;107.904457143;15.8291475182;15.495583476;2.03637952098;0.465484425743;1
2118;11:40:14:968;11:40:19:335;11:40:16:651;91.6832857143;105.122771429;108.1186;108.1206;15.8291475182;15.495583476;2.03637952098;0.465484425743;1
2119;11:40:15:125;11:40:19:492;11:40:17:308;91.5794285714;105.683485714;107.905571429;108.361542857;22.1510232627;1.82192738797;0.971020970228;0.527570933729;1
2120;11:40:15:281;11:40:19:648;11:40:17:464;91.4757142857;106.2442;107.714;108.608685714;22.1510232627;1.82192738797;0.971020970228;0.527570933729;1
2121;11:40:15:437;11:40:19:804;11:40:17:620;91.372;106.804914286;107.522428571;108.855828571;22.1510232627;1.82192738797;0.971020970228;0.527570933729;1
2122;11:40:15:593;11:40:19:960;11:40:17:776;94.2584857143;107.256314286;107.472171429;109.081342857;15.495583476;2.03637952098;0.465479417106;0.412229003598;1
2123;11:40:15:750;11:40:20:117;11:40:17:433;97.8799142857;107.543742857;107.688314286;109.219628571;15.495583476;2.03637952098;0.465484425743;0.412223347892;1
2124;11:40:15:906;11:40:20:273;11:40:17:589;101.501342857;107.831171429;107.904457143;109.357914286;15.495583476;2.03637952098;0.465484425743;0.412223347892;1
2125;11:40:16:062;11:40:20:429;11:40:18:245;105.122771429;108.1186;108.1206;109.4962;15.495583476;2.03637952098;0.465484425743;0.412223347892;0
2126;11:40:16:218;11:40:20:585;11:40:18:401;105.683485714;107.905571429;108.361542857;106.434057143;1.82192738797;0.971020970228;0.527570933729;15.2302680125;0
2127;11:40:16:375;11:40:20:742;11:40:18:558;106.2442;107.714;108.608685714;102.571628571;1.82192738797;0.971020970228;0.527570933729;15.2302680125;0
2128;11:40:16:531;11:40:20:898;11:40:18:714;106.804914286;107.522428571;108.855828571;98.7092;1.82192738797;0.971020970228;0.527570933729;15.2302680125;0
2129;11:40:16:687;11:40:21:054;11:40:18:370;107.256314286;107.472171429;109.081342857;95.5270857143;2.03637952098;0.465479417106;0.412229003598;20.5658931658;0
2130;11:40:16:843;11:40:21:210;11:40:18:526;107.543742857;107.688314286;109.219628571;95.0669428571;2.03637952098;0.465484425743;0.412223347892;20.5658932891;0
2131;11:40:17:000;11:40:21:367;11:40:19:183;107.831171429;107.904457143;109.357914286;94.6068;2.03637952098;0.465484425743;0.412223347892;20.5658932891;0
2132;11:40:17:156;11:40:21:523;11:40:19:339;108.1186;108.1206;109.4962;94.1466571429;2.03637952098;0.465484425743;0.412223347892;20.5658932891;0
2133;11:40:17:312;11:40:21:679;11:40:19:495;107.905571429;108.361542857;106.434057143;96.8557714286;0.971020970228;0.527570933729;15.2302680125;13.8262202943;0
2134;11:40:17:468;11:40:21:835;11:40:19:651;107.714;108.608685714;102.571628571;100.390485714;0.971020970228;0.527570933729;15.2302680125;13.8262202943;0
2135;11:40:17:625;11:40:21:992;11:40:19:808;107.522428571;108.855828571;98.7092;103.9252;0.971020970228;0.527570933729;15.2302680125;13.8262202943;0
2136;11:40:17:781;11:40:22:148;11:40:19:464;107.472171429;109.081342857;95.5270857143;106.7796;0.465479417106;0.412229003598;20.5658931658;0.411666918967;0
2137;11:40:17:937;11:40:22:304;11:40:19:620;107.688314286;109.219628571;95.0669428571;107.211742857;0.465484425743;0.412223347892;20.5658932891;0.997920127995;0
2138;11:40:18:093;11:40:22:460;11:40:20:276;107.904457143;109.357914286;94.6068;107.644028571;0.465484425743;0.412223347892;20.5658932891;0.997920127995;0
2139;11:40:18:250;11:40:22:617;11:40:20:433;108.1206;109.4962;94.1466571429;108.076314286;0.465484425743;0.412223347892;20.5658932891;0.997920127995;0
2140;11:40:18:406;11:40:22:773;11:40:20:589;108.361542857;106.434057143;96.8557714286;108.256228571;0.527570933729;15.2302680125;13.8262202943;1.60876106735;0
2141;11:40:18:562;11:40:22:929;11:40:20:745;108.608685714;102.571628571;100.390485714;108.1238;0.527570933729;15.2302680125;13.8262202943;1.60876106735;0
2142;11:40:18:718;11:40:23:085;11:40:20:401;108.855828571;98.7092;103.9252;107.991371429;0.527570933729;15.2302680125;13.8262202943;1.60876106735;0
2143;11:40:18:875;11:40:23:242;11:40:20:558;109.081342857;95.5270857143;106.7796;107.858942857;0.412229003598;20.5658931658;0.411666918967;1.60876106735;0
2144;11:40:19:031;11:40:23:398;11:40:21:214;109.219628571;95.0669428571;107.211742857;107.426657143;0.412223347892;20.5658932891;0.997920127995;1.32730641264;0
2145;11:40:19:187;11:40:23:554;11:40:21:370;109.357914286;94.6068;107.644028571;106.994371429;0.412223347892;20.5658932891;0.997920127995;1.32730641264;0
2146;11:40:19:343;11:40:23:710;11:40:21:526;109.4962;94.1466571429;108.076314286;106.562085714;0.412223347892;20.5658932891;0.997920127995;1.32730641264;0
2147;11:40:19:500;11:40:23:867;11:40:21:683;106.434057143;96.8557714286;108.256228571;106.318542857;15.2302680125;13.8262202943;1.60876106735;0.245993943463;0
2148;11:40:19:656;11:40:24:023;11:40:21:339;102.571628571;100.390485714;108.1238;106.397685714;15.2302680125;13.8262202943;1.60876106735;0.246004038156;0
2149;11:40:19:812;11:40:24:179;11:40:21:495;98.7092;103.9252;107.991371429;106.476828571;15.2302680125;13.8262202943;1.60876106735;0.246004038156;1
2150;11:40:19:968;11:40:24:335;11:40:21:651;95.5270857143;106.7796;107.858942857;106.555971429;20.5658931658;0.411666918967;1.60876106735;0.246004038156;1
2151;11:40:20:125;11:40:24:492;11:40:22:308;95.0669428571;107.211742857;107.426657143;106.917628571;20.5658932891;0.997920127995;1.32730641264;1.10251126242;1
2152;11:40:20:281;11:40:24:648;11:40:22:464;94.6068;107.644028571;106.994371429;107.349914286;20.5658932891;0.997920127995;1.32730641264;1.10251126242;1
2153;11:40:20:437;11:40:24:804;11:40:22:620;94.1466571429;108.076314286;106.562085714;107.7822;20.5658932891;0.997920127995;1.32730641264;1.10251126242;1
2154;11:40:20:593;11:40:24:960;11:40:22:776;96.8557714286;108.256228571;106.318542857;108.101714286;13.8262202943;1.60876106735;0.245993943463;1.83972278847;0
2155;11:40:20:750;11:40:25:117;11:40:22:433;100.390485714;108.1238;106.397685714;107.970142857;13.8262202943;1.60876106735;0.246004038156;1.83972283603;0
2156;11:40:20:906;11:40:25:273;11:40:22:589;103.9252;107.991371429;106.476828571;107.838571429;13.8262202943;1.60876106735;0.246004038156;1.83972283603;0
2157;11:40:21:062;11:40:25:429;11:40:23:245;106.7796;107.858942857;106.555971429;107.707;0.411666918967;1.60876106735;0.246004038156;1.83972283603;0
2158;11:40:21:218;11:40:25:585;11:40:23:401;107.211742857;107.426657143;106.917628571;107.419942857;0.997920127995;1.32730641264;1.10251126242;1.63276595882;0
2159;11:40:21:375;11:40:25:742;11:40:23:558;107.644028571;106.994371429;107.349914286;107.146942857;0.997920127995;1.32730641264;1.10251126242;1.63276595882;0
2160;11:40:21:531;11:40:25:898;11:40:23:714;108.076314286;106.562085714;107.7822;106.873942857;0.997920127995;1.32730641264;1.10251126242;1.63276595882;0
2161;11:40:21:687;11:40:26:054;11:40:23:370;108.256228571;106.318542857;108.101714286;106.698028571;1.60876106735;0.245993943463;1.83972278847;0.660585303533;0
2162;11:40:21:843;11:40:26:210;11:40:23:526;108.1238;106.397685714;107.970142857;106.750314286;1.60876106735;0.246004038156;1.83972283603;0.827983369808;0
2163;11:40:22:000;11:40:26:367;11:40:24:183;107.991371429;106.476828571;107.838571429;106.802742857;1.60876106735;0.246004038156;1.83972283603;0.827983369808;0
2164;11:40:22:156;11:40:26:523;11:40:24:339;107.858942857;106.555971429;107.707;106.855171429;1.60876106735;0.246004038156;1.83972283603;0.827983369808;0
2165;11:40:22:312;11:40:26:679;11:40:24:495;107.426657143;106.917628571;107.419942857;106.953485714;1.32730641264;1.10251126242;1.63276595882;1.41396965523;0
2166;11:40:22:468;11:40:26:835;11:40:24:651;106.994371429;107.349914286;107.146942857;107.226485714;1.32730641264;1.10251126242;1.63276595882;1.41396965523;0
2167;11:40:22:625;11:40:26:992;11:40:24:808;106.562085714;107.7822;106.873942857;107.499485714;1.32730641264;1.10251126242;1.63276595882;1.41396965523;0
2168;11:40:22:781;11:40:27:148;11:40:24:464;106.318542857;108.101714286;106.698028571;107.772485714;0.245993943463;1.83972278847;0.660585303533;1.41396965523;0
