Time_Accel;AccelX;AccelY;AccelZ
10:25:29:345;0.6703765;10.093954;-0.7469909
10:25:29:345;0.6703765;10.093954;-0.7469909
10:25:29:345;0.6703765;10.093954;-0.7469909
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:447;-0.34476504;10.381259;-0.22984336
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:548;0.6703765;9.32781;-0.34476504
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:693;0.63206923;10.132261;-0.90021986
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:807;-1.0534488;10.419566;-1.0151415
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:29:925;-1.0342951;10.91756;-0.5554548
10:25:30:030;-1.1492168;9.461885;-0.38307226
10:25:30:030;-1.1492168;9.461885;-0.38307226
10:25:30:030;-1.1492168;9.461885;-0.38307226
10:25:30:030;-1.1492168;9.461885;-0.38307226
10:25:30:030;-1.1492168;9.461885;-0.38307226
