Time_Biotrace;Time_Light;Lightning
11:30:36:007;11:30:35:910;508.00882
11:30:36:015;11:30:36:011;498.07898
11:30:36:023;11:30:36:011;498.07898
11:30:36:031;11:30:36:011;498.07898
11:30:36:039;11:30:36:011;498.07898
11:30:36:046;11:30:36:011;498.07898
11:30:36:054;11:30:36:011;498.07898
11:30:36:062;11:30:36:011;498.07898
11:30:36:070;11:30:36:011;498.07898
11:30:36:078;11:30:36:011;498.07898
11:30:36:085;11:30:36:011;498.07898
11:30:36:093;11:30:36:011;498.07898
11:30:36:101;11:30:36:011;498.07898
11:30:36:109;11:30:36:011;498.07898
11:30:36:117;11:30:36:115;502.02734
11:30:36:125;11:30:36:115;502.02734
11:30:36:132;11:30:36:115;502.02734
11:30:36:140;11:30:36:115;502.02734
11:30:36:148;11:30:36:115;502.02734
11:30:36:156;11:30:36:115;502.02734
11:30:36:164;11:30:36:115;502.02734
11:30:36:171;11:30:36:115;502.02734
11:30:36:179;11:30:36:115;502.02734
11:30:36:187;11:30:36:115;502.02734
11:30:36:195;11:30:36:115;502.02734
11:30:36:203;11:30:36:115;502.02734
11:30:36:210;11:30:36:115;502.02734
11:30:36:218;11:30:36:115;502.02734
11:30:36:226;11:30:36:115;502.02734
11:30:36:234;11:30:36:115;502.02734
11:30:36:242;11:30:36:115;502.02734
11:30:36:250;11:30:36:115;502.02734
11:30:36:257;11:30:36:115;502.02734
11:30:36:265;11:30:36:264;514.0613
11:30:36:273;11:30:36:264;514.0613
11:30:36:281;11:30:36:264;514.0613
11:30:36:289;11:30:36:264;514.0613
11:30:36:296;11:30:36:264;514.0613
11:30:36:304;11:30:36:264;514.0613
11:30:36:312;11:30:36:264;514.0613
11:30:36:320;11:30:36:264;514.0613
11:30:36:328;11:30:36:264;514.0613
11:30:36:335;11:30:36:264;514.0613
11:30:36:343;11:30:36:264;514.0613
11:30:36:351;11:30:36:264;514.0613
11:30:36:359;11:30:36:264;514.0613
11:30:36:367;11:30:36:264;514.0613
11:30:36:375;11:30:36:370;488.3432
11:30:36:382;11:30:36:370;488.3432
11:30:36:390;11:30:36:370;488.3432
11:30:36:398;11:30:36:370;488.3432
11:30:36:406;11:30:36:370;488.3432
11:30:36:414;11:30:36:370;488.3432
11:30:36:421;11:30:36:370;488.3432
11:30:36:429;11:30:36:370;488.3432
11:30:36:437;11:30:36:370;488.3432
11:30:36:445;11:30:36:370;488.3432
11:30:36:453;11:30:36:370;488.3432
11:30:36:460;11:30:36:370;488.3432
11:30:36:468;11:30:36:370;488.3432
11:30:36:476;11:30:36:370;488.3432
11:30:36:484;11:30:36:370;488.3432
11:30:36:492;11:30:36:370;488.3432
11:30:36:500;11:30:36:498;469.43912
11:30:36:507;11:30:36:498;469.43912
11:30:36:515;11:30:36:498;469.43912
11:30:36:523;11:30:36:498;469.43912
11:30:36:531;11:30:36:498;469.43912
11:30:36:539;11:30:36:498;469.43912
11:30:36:546;11:30:36:498;469.43912
11:30:36:554;11:30:36:498;469.43912
11:30:36:562;11:30:36:498;469.43912
11:30:36:570;11:30:36:498;469.43912
11:30:36:578;11:30:36:498;469.43912
11:30:36:585;11:30:36:498;469.43912
11:30:36:593;11:30:36:498;469.43912
11:30:36:601;11:30:36:498;469.43912
11:30:36:609;11:30:36:606;492.21442
11:30:36:617;11:30:36:606;492.21442
11:30:36:625;11:30:36:606;492.21442
11:30:36:632;11:30:36:606;492.21442
11:30:36:640;11:30:36:606;492.21442
11:30:36:648;11:30:36:606;492.21442
11:30:36:656;11:30:36:606;492.21442
11:30:36:664;11:30:36:606;492.21442
11:30:36:671;11:30:36:606;492.21442
11:30:36:679;11:30:36:606;492.21442
11:30:36:687;11:30:36:606;492.21442
11:30:36:695;11:30:36:606;492.21442
11:30:36:703;11:30:36:606;492.21442
11:30:36:710;11:30:36:707;502.02734
11:30:36:718;11:30:36:707;502.02734
11:30:36:726;11:30:36:707;502.02734
11:30:36:734;11:30:36:707;502.02734
11:30:36:742;11:30:36:707;502.02734
11:30:36:750;11:30:36:707;502.02734
11:30:36:757;11:30:36:707;502.02734
11:30:36:765;11:30:36:707;502.02734
11:30:36:773;11:30:36:707;502.02734
11:30:36:781;11:30:36:707;502.02734
11:30:36:789;11:30:36:707;502.02734
11:30:36:796;11:30:36:707;502.02734
11:30:36:804;11:30:36:707;502.02734
11:30:36:812;11:30:36:808;500.0494
11:30:36:820;11:30:36:808;500.0494
11:30:36:828;11:30:36:808;500.0494
11:30:36:835;11:30:36:808;500.0494
11:30:36:843;11:30:36:808;500.0494
11:30:36:851;11:30:36:808;500.0494
11:30:36:859;11:30:36:808;500.0494
11:30:36:867;11:30:36:808;500.0494
11:30:36:875;11:30:36:808;500.0494
11:30:36:882;11:30:36:808;500.0494
11:30:36:890;11:30:36:808;500.0494
11:30:36:898;11:30:36:808;500.0494
11:30:36:906;11:30:36:808;500.0494
11:30:36:914;11:30:36:808;500.0494
11:30:36:921;11:30:36:808;500.0494
11:30:36:929;11:30:36:922;494.16162
11:30:36:937;11:30:36:922;494.16162
11:30:36:945;11:30:36:922;494.16162
11:30:36:953;11:30:36:922;494.16162
11:30:36:960;11:30:36:922;494.16162
11:30:36:968;11:30:36:922;494.16162
11:30:36:976;11:30:36:922;494.16162
11:30:36:984;11:30:36:922;494.16162
11:30:36:992;11:30:36:922;494.16162
11:30:37:000;11:30:36:922;494.16162
11:30:37:007;11:30:36:922;494.16162
11:30:37:015;11:30:36:922;494.16162
11:30:37:023;11:30:36:922;494.16162
11:30:37:031;11:30:36:922;494.16162
11:30:37:039;11:30:36:922;494.16162
11:30:37:046;11:30:36:922;494.16162
11:30:37:054;11:30:36:922;494.16162
11:30:37:062;11:30:36:922;494.16162
11:30:37:070;11:30:37:064;488.3432
11:30:37:078;11:30:37:064;488.3432
11:30:37:085;11:30:37:064;488.3432
11:30:37:093;11:30:37:064;488.3432
11:30:37:101;11:30:37:064;488.3432
11:30:37:109;11:30:37:064;488.3432
11:30:37:117;11:30:37:064;488.3432
11:30:37:125;11:30:37:064;488.3432
11:30:37:132;11:30:37:064;488.3432
11:30:37:140;11:30:37:064;488.3432
11:30:37:148;11:30:37:064;488.3432
11:30:37:156;11:30:37:064;488.3432
11:30:37:164;11:30:37:064;488.3432
11:30:37:171;11:30:37:064;488.3432
11:30:37:179;11:30:37:175;475.03232
11:30:37:187;11:30:37:175;475.03232
11:30:37:195;11:30:37:175;475.03232
11:30:37:203;11:30:37:175;475.03232
11:30:37:210;11:30:37:175;475.03232
11:30:37:218;11:30:37:175;475.03232
11:30:37:226;11:30:37:175;475.03232
11:30:37:234;11:30:37:175;475.03232
11:30:37:242;11:30:37:175;475.03232
11:30:37:250;11:30:37:175;475.03232
11:30:37:257;11:30:37:175;475.03232
11:30:37:265;11:30:37:175;475.03232
11:30:37:273;11:30:37:175;475.03232
11:30:37:281;11:30:37:175;475.03232
11:30:37:289;11:30:37:175;475.03232
11:30:37:296;11:30:37:175;475.03232
11:30:37:304;11:30:37:175;475.03232
11:30:37:312;11:30:37:305;476.91132
11:30:37:320;11:30:37:305;476.91132
11:30:37:328;11:30:37:305;476.91132
11:30:37:335;11:30:37:305;476.91132
11:30:37:343;11:30:37:305;476.91132
11:30:37:351;11:30:37:305;476.91132
11:30:37:359;11:30:37:305;476.91132
11:30:37:367;11:30:37:305;476.91132
11:30:37:375;11:30:37:305;476.91132
11:30:37:382;11:30:37:305;476.91132
11:30:37:390;11:30:37:305;476.91132
11:30:37:398;11:30:37:305;476.91132
11:30:37:406;11:30:37:305;476.91132
11:30:37:414;11:30:37:411;492.21442
11:30:37:421;11:30:37:411;492.21442
11:30:37:429;11:30:37:411;492.21442
11:30:37:437;11:30:37:411;492.21442
11:30:37:445;11:30:37:411;492.21442
11:30:37:453;11:30:37:411;492.21442
11:30:37:460;11:30:37:411;492.21442
11:30:37:468;11:30:37:411;492.21442
11:30:37:476;11:30:37:411;492.21442
11:30:37:484;11:30:37:411;492.21442
11:30:37:492;11:30:37:411;492.21442
11:30:37:500;11:30:37:411;492.21442
11:30:37:507;11:30:37:411;492.21442
11:30:37:515;11:30:37:411;492.21442
11:30:37:523;11:30:37:520;496.11658
11:30:37:531;11:30:37:520;496.11658
11:30:37:539;11:30:37:520;496.11658
11:30:37:546;11:30:37:520;496.11658
11:30:37:554;11:30:37:520;496.11658
11:30:37:562;11:30:37:520;496.11658
11:30:37:570;11:30:37:520;496.11658
11:30:37:578;11:30:37:520;496.11658
11:30:37:585;11:30:37:520;496.11658
11:30:37:593;11:30:37:520;496.11658
11:30:37:601;11:30:37:520;496.11658
11:30:37:609;11:30:37:520;496.11658
11:30:37:617;11:30:37:520;496.11658
11:30:37:625;11:30:37:520;496.11658
11:30:37:632;11:30:37:631;506.00702
11:30:37:640;11:30:37:631;506.00702
11:30:37:648;11:30:37:631;506.00702
11:30:37:656;11:30:37:631;506.00702
11:30:37:664;11:30:37:631;506.00702
11:30:37:671;11:30:37:631;506.00702
11:30:37:679;11:30:37:631;506.00702
11:30:37:687;11:30:37:631;506.00702
11:30:37:695;11:30:37:631;506.00702
11:30:37:703;11:30:37:631;506.00702
11:30:37:710;11:30:37:631;506.00702
11:30:37:718;11:30:37:631;506.00702
11:30:37:726;11:30:37:631;506.00702
11:30:37:734;11:30:37:631;506.00702
11:30:37:742;11:30:37:735;478.798
11:30:37:750;11:30:37:735;478.798
11:30:37:757;11:30:37:735;478.798
11:30:37:765;11:30:37:735;478.798
11:30:37:773;11:30:37:735;478.798
11:30:37:781;11:30:37:735;478.798
11:30:37:789;11:30:37:735;478.798
11:30:37:796;11:30:37:735;478.798
11:30:37:804;11:30:37:735;478.798
11:30:37:812;11:30:37:735;478.798
11:30:37:820;11:30:37:735;478.798
11:30:37:828;11:30:37:735;478.798
11:30:37:835;11:30:37:735;478.798
11:30:37:843;11:30:37:843;498.07898
11:30:37:851;11:30:37:843;498.07898
11:30:37:859;11:30:37:843;498.07898
11:30:37:867;11:30:37:843;498.07898
11:30:37:875;11:30:37:843;498.07898
11:30:37:882;11:30:37:843;498.07898
11:30:37:890;11:30:37:843;498.07898
11:30:37:898;11:30:37:843;498.07898
11:30:37:906;11:30:37:843;498.07898
11:30:37:914;11:30:37:843;498.07898
11:30:37:921;11:30:37:843;498.07898
11:30:37:929;11:30:37:843;498.07898
11:30:37:937;11:30:37:843;498.07898
11:30:37:945;11:30:37:843;498.07898
11:30:37:953;11:30:37:843;498.07898
11:30:37:960;11:30:37:954;480.6919
11:30:37:968;11:30:37:954;480.6919
11:30:37:976;11:30:37:954;480.6919
11:30:37:984;11:30:37:954;480.6919
11:30:37:992;11:30:37:954;480.6919
11:30:38:000;11:30:37:954;480.6919
11:30:38:007;11:30:37:954;480.6919
11:30:38:015;11:30:37:954;480.6919
11:30:38:023;11:30:37:954;480.6919
11:30:38:031;11:30:37:954;480.6919
11:30:38:039;11:30:37:954;480.6919
11:30:38:046;11:30:37:954;480.6919
11:30:38:054;11:30:37:954;480.6919
11:30:38:062;11:30:38:060;502.02734
11:30:38:070;11:30:38:060;502.02734
11:30:38:078;11:30:38:060;502.02734
11:30:38:085;11:30:38:060;502.02734
11:30:38:093;11:30:38:060;502.02734
11:30:38:101;11:30:38:060;502.02734
11:30:38:109;11:30:38:060;502.02734
11:30:38:117;11:30:38:060;502.02734
11:30:38:125;11:30:38:060;502.02734
11:30:38:132;11:30:38:060;502.02734
11:30:38:140;11:30:38:060;502.02734
11:30:38:148;11:30:38:060;502.02734
11:30:38:156;11:30:38:060;502.02734
11:30:38:164;11:30:38:060;502.02734
11:30:38:171;11:30:38:171;463.91177
11:30:38:179;11:30:38:171;463.91177
11:30:38:187;11:30:38:171;463.91177
11:30:38:195;11:30:38:171;463.91177
11:30:38:203;11:30:38:171;463.91177
11:30:38:210;11:30:38:171;463.91177
11:30:38:218;11:30:38:171;463.91177
11:30:38:226;11:30:38:171;463.91177
11:30:38:234;11:30:38:171;463.91177
11:30:38:242;11:30:38:171;463.91177
11:30:38:250;11:30:38:171;463.91177
11:30:38:257;11:30:38:171;463.91177
11:30:38:265;11:30:38:171;463.91177
11:30:38:273;11:30:38:171;463.91177
11:30:38:281;11:30:38:171;463.91177
11:30:38:289;11:30:38:171;463.91177
11:30:38:296;11:30:38:171;463.91177
11:30:38:304;11:30:38:171;463.91177
11:30:38:312;11:30:38:171;463.91177
11:30:38:320;11:30:38:171;463.91177
11:30:38:328;11:30:38:171;463.91177
11:30:38:335;11:30:38:331;496.11658
11:30:38:343;11:30:38:331;496.11658
11:30:38:351;11:30:38:331;496.11658
11:30:38:359;11:30:38:331;496.11658
11:30:38:367;11:30:38:331;496.11658
11:30:38:375;11:30:38:331;496.11658
11:30:38:382;11:30:38:331;496.11658
11:30:38:390;11:30:38:331;496.11658
11:30:38:398;11:30:38:331;496.11658
11:30:38:406;11:30:38:331;496.11658
11:30:38:414;11:30:38:331;496.11658
11:30:38:421;11:30:38:331;496.11658
11:30:38:429;11:30:38:331;496.11658
11:30:38:437;11:30:38:331;496.11658
11:30:38:445;11:30:38:331;496.11658
11:30:38:453;11:30:38:452;522.244
11:30:38:460;11:30:38:452;522.244
11:30:38:468;11:30:38:452;522.244
11:30:38:476;11:30:38:452;522.244
11:30:38:484;11:30:38:452;522.244
11:30:38:492;11:30:38:452;522.244
11:30:38:500;11:30:38:452;522.244
11:30:38:507;11:30:38:452;522.244
11:30:38:515;11:30:38:452;522.244
11:30:38:523;11:30:38:452;522.244
11:30:38:531;11:30:38:452;522.244
11:30:38:539;11:30:38:452;522.244
11:30:38:546;11:30:38:452;522.244
11:30:38:554;11:30:38:452;522.244
11:30:38:562;11:30:38:452;522.244
11:30:38:570;11:30:38:452;522.244
11:30:38:578;11:30:38:452;522.244
11:30:38:585;11:30:38:452;522.244
11:30:38:593;11:30:38:452;522.244
11:30:38:601;11:30:38:601;502.02734
11:30:38:609;11:30:38:601;502.02734
11:30:38:617;11:30:38:601;502.02734
11:30:38:625;11:30:38:601;502.02734
11:30:38:632;11:30:38:601;502.02734
11:30:38:640;11:30:38:601;502.02734
11:30:38:648;11:30:38:601;502.02734
11:30:38:656;11:30:38:601;502.02734
11:30:38:664;11:30:38:601;502.02734
11:30:38:671;11:30:38:601;502.02734
11:30:38:679;11:30:38:601;502.02734
11:30:38:687;11:30:38:601;502.02734
11:30:38:695;11:30:38:601;502.02734
11:30:38:703;11:30:38:601;502.02734
11:30:38:710;11:30:38:601;502.02734
11:30:38:718;11:30:38:601;502.02734
11:30:38:726;11:30:38:721;514.0613
11:30:38:734;11:30:38:721;514.0613
11:30:38:742;11:30:38:721;514.0613
11:30:38:750;11:30:38:721;514.0613
11:30:38:757;11:30:38:721;514.0613
11:30:38:765;11:30:38:721;514.0613
11:30:38:773;11:30:38:721;514.0613
11:30:38:781;11:30:38:721;514.0613
11:30:38:789;11:30:38:721;514.0613
11:30:38:796;11:30:38:721;514.0613
11:30:38:804;11:30:38:721;514.0613
11:30:38:812;11:30:38:721;514.0613
11:30:38:820;11:30:38:721;514.0613
11:30:38:828;11:30:38:825;476.91132
11:30:38:835;11:30:38:825;476.91132
11:30:38:843;11:30:38:825;476.91132
11:30:38:851;11:30:38:825;476.91132
11:30:38:859;11:30:38:825;476.91132
11:30:38:867;11:30:38:825;476.91132
11:30:38:875;11:30:38:825;476.91132
11:30:38:882;11:30:38:825;476.91132
11:30:38:890;11:30:38:825;476.91132
11:30:38:898;11:30:38:825;476.91132
11:30:38:906;11:30:38:825;476.91132
11:30:38:914;11:30:38:825;476.91132
11:30:38:921;11:30:38:825;476.91132
11:30:38:929;11:30:38:825;476.91132
11:30:38:937;11:30:38:936;498.07898
11:30:38:945;11:30:38:936;498.07898
11:30:38:953;11:30:38:936;498.07898
11:30:38:960;11:30:38:936;498.07898
11:30:38:968;11:30:38:936;498.07898
11:30:38:976;11:30:38:936;498.07898
11:30:38:984;11:30:38:936;498.07898
11:30:38:992;11:30:38:936;498.07898
11:30:39:000;11:30:38:936;498.07898
11:30:39:007;11:30:38:936;498.07898
11:30:39:015;11:30:38:936;498.07898
11:30:39:023;11:30:38:936;498.07898
11:30:39:031;11:30:38:936;498.07898
11:30:39:039;11:30:38:936;498.07898
11:30:39:046;11:30:38:936;498.07898
11:30:39:054;11:30:38:936;498.07898
11:30:39:062;11:30:39:062;490.27512
11:30:39:070;11:30:39:062;490.27512
11:30:39:078;11:30:39:062;490.27512
11:30:39:085;11:30:39:062;490.27512
11:30:39:093;11:30:39:062;490.27512
11:30:39:101;11:30:39:062;490.27512
11:30:39:109;11:30:39:062;490.27512
11:30:39:117;11:30:39:062;490.27512
11:30:39:125;11:30:39:062;490.27512
11:30:39:132;11:30:39:062;490.27512
11:30:39:140;11:30:39:062;490.27512
11:30:39:148;11:30:39:062;490.27512
11:30:39:156;11:30:39:062;490.27512
11:30:39:164;11:30:39:062;490.27512
11:30:39:171;11:30:39:062;490.27512
11:30:39:179;11:30:39:062;490.27512
11:30:39:187;11:30:39:062;490.27512
11:30:39:195;11:30:39:062;490.27512
11:30:39:203;11:30:39:062;490.27512
11:30:39:210;11:30:39:062;490.27512
11:30:39:218;11:30:39:062;490.27512
11:30:39:226;11:30:39:220;492.21442
11:30:39:234;11:30:39:220;492.21442
11:30:39:242;11:30:39:220;492.21442
11:30:39:250;11:30:39:220;492.21442
11:30:39:257;11:30:39:220;492.21442
11:30:39:265;11:30:39:220;492.21442
11:30:39:273;11:30:39:220;492.21442
11:30:39:281;11:30:39:220;492.21442
11:30:39:289;11:30:39:220;492.21442
11:30:39:296;11:30:39:220;492.21442
11:30:39:304;11:30:39:220;492.21442
11:30:39:312;11:30:39:220;492.21442
11:30:39:320;11:30:39:220;492.21442
11:30:39:328;11:30:39:321;510.01825
11:30:39:335;11:30:39:321;510.01825
11:30:39:343;11:30:39:321;510.01825
11:30:39:351;11:30:39:321;510.01825
11:30:39:359;11:30:39:321;510.01825
11:30:39:367;11:30:39:321;510.01825
11:30:39:375;11:30:39:321;510.01825
11:30:39:382;11:30:39:321;510.01825
11:30:39:390;11:30:39:321;510.01825
11:30:39:398;11:30:39:321;510.01825
11:30:39:406;11:30:39:321;510.01825
11:30:39:414;11:30:39:321;510.01825
11:30:39:421;11:30:39:321;510.01825
11:30:39:429;11:30:39:321;510.01825
11:30:39:437;11:30:39:430;500.0494
11:30:39:445;11:30:39:430;500.0494
11:30:39:453;11:30:39:430;500.0494
11:30:39:460;11:30:39:430;500.0494
11:30:39:468;11:30:39:430;500.0494
11:30:39:476;11:30:39:430;500.0494
11:30:39:484;11:30:39:430;500.0494
11:30:39:492;11:30:39:430;500.0494
11:30:39:500;11:30:39:430;500.0494
11:30:39:507;11:30:39:430;500.0494
11:30:39:515;11:30:39:430;500.0494
11:30:39:523;11:30:39:430;500.0494
11:30:39:531;11:30:39:531;496.11658
11:30:39:539;11:30:39:531;496.11658
11:30:39:546;11:30:39:531;496.11658
11:30:39:554;11:30:39:531;496.11658
11:30:39:562;11:30:39:531;496.11658
11:30:39:570;11:30:39:531;496.11658
11:30:39:578;11:30:39:531;496.11658
11:30:39:585;11:30:39:531;496.11658
11:30:39:593;11:30:39:531;496.11658
11:30:39:601;11:30:39:531;496.11658
11:30:39:609;11:30:39:531;496.11658
11:30:39:617;11:30:39:531;496.11658
11:30:39:625;11:30:39:531;496.11658
11:30:39:632;11:30:39:531;496.11658
11:30:39:640;11:30:39:531;496.11658
11:30:39:648;11:30:39:531;496.11658
11:30:39:656;11:30:39:531;496.11658
11:30:39:664;11:30:39:531;496.11658
11:30:39:671;11:30:39:531;496.11658
11:30:39:679;11:30:39:677;514.0613
11:30:39:687;11:30:39:677;514.0613
11:30:39:695;11:30:39:677;514.0613
11:30:39:703;11:30:39:677;514.0613
11:30:39:710;11:30:39:677;514.0613
11:30:39:718;11:30:39:677;514.0613
11:30:39:726;11:30:39:677;514.0613
11:30:39:734;11:30:39:677;514.0613
11:30:39:742;11:30:39:677;514.0613
11:30:39:750;11:30:39:677;514.0613
11:30:39:757;11:30:39:677;514.0613
11:30:39:765;11:30:39:677;514.0613
11:30:39:773;11:30:39:677;514.0613
11:30:39:781;11:30:39:677;514.0613
11:30:39:789;11:30:39:677;514.0613
11:30:39:796;11:30:39:677;514.0613
11:30:39:804;11:30:39:677;514.0613
11:30:39:812;11:30:39:677;514.0613
11:30:39:820;11:30:39:677;514.0613
11:30:39:828;11:30:39:822;506.00702
11:30:39:835;11:30:39:822;506.00702
11:30:39:843;11:30:39:822;506.00702
11:30:39:851;11:30:39:822;506.00702
11:30:39:859;11:30:39:822;506.00702
11:30:39:867;11:30:39:822;506.00702
11:30:39:875;11:30:39:822;506.00702
11:30:39:882;11:30:39:822;506.00702
11:30:39:890;11:30:39:822;506.00702
11:30:39:898;11:30:39:822;506.00702
11:30:39:906;11:30:39:822;506.00702
11:30:39:914;11:30:39:822;506.00702
11:30:39:921;11:30:39:822;506.00702
11:30:39:929;11:30:39:822;506.00702
11:30:39:937;11:30:39:822;506.00702
11:30:39:945;11:30:39:822;506.00702
11:30:39:953;11:30:39:950;494.16162
11:30:39:960;11:30:39:950;494.16162
11:30:39:968;11:30:39:950;494.16162
11:30:39:976;11:30:39:950;494.16162
11:30:39:984;11:30:39:950;494.16162
11:30:39:992;11:30:39:950;494.16162
11:30:40:000;11:30:39:950;494.16162
11:30:40:007;11:30:39:950;494.16162
11:30:40:015;11:30:39:950;494.16162
11:30:40:023;11:30:39:950;494.16162
11:30:40:031;11:30:39:950;494.16162
11:30:40:039;11:30:39:950;494.16162
11:30:40:046;11:30:39:950;494.16162
11:30:40:054;11:30:39:950;494.16162
11:30:40:062;11:30:39:950;494.16162
11:30:40:070;11:30:39:950;494.16162
11:30:40:078;11:30:39:950;494.16162
11:30:40:085;11:30:39:950;494.16162
11:30:40:093;11:30:40:089;500.0494
11:30:40:101;11:30:40:089;500.0494
11:30:40:109;11:30:40:089;500.0494
11:30:40:117;11:30:40:089;500.0494
11:30:40:125;11:30:40:089;500.0494
11:30:40:132;11:30:40:089;500.0494
11:30:40:140;11:30:40:089;500.0494
11:30:40:148;11:30:40:089;500.0494
11:30:40:156;11:30:40:089;500.0494
11:30:40:164;11:30:40:089;500.0494
11:30:40:171;11:30:40:089;500.0494
11:30:40:179;11:30:40:089;500.0494
11:30:40:187;11:30:40:089;500.0494
11:30:40:195;11:30:40:089;500.0494
11:30:40:203;11:30:40:200;488.3432
11:30:40:210;11:30:40:200;488.3432
11:30:40:218;11:30:40:200;488.3432
11:30:40:226;11:30:40:200;488.3432
11:30:40:234;11:30:40:200;488.3432
11:30:40:242;11:30:40:200;488.3432
11:30:40:250;11:30:40:200;488.3432
11:30:40:257;11:30:40:200;488.3432
11:30:40:265;11:30:40:200;488.3432
11:30:40:273;11:30:40:200;488.3432
11:30:40:281;11:30:40:200;488.3432
11:30:40:289;11:30:40:200;488.3432
11:30:40:296;11:30:40:200;488.3432
11:30:40:304;11:30:40:200;488.3432
11:30:40:312;11:30:40:200;488.3432
11:30:40:320;11:30:40:200;488.3432
11:30:40:328;11:30:40:200;488.3432
11:30:40:335;11:30:40:200;488.3432
11:30:40:343;11:30:40:200;488.3432
11:30:40:351;11:30:40:200;488.3432
11:30:40:359;11:30:40:200;488.3432
11:30:40:367;11:30:40:200;488.3432
11:30:40:375;11:30:40:200;488.3432
11:30:40:382;11:30:40:200;488.3432
11:30:40:390;11:30:40:200;488.3432
11:30:40:398;11:30:40:200;488.3432
11:30:40:406;11:30:40:200;488.3432
11:30:40:414;11:30:40:414;484.50244
11:30:40:421;11:30:40:414;484.50244
11:30:40:429;11:30:40:414;484.50244
11:30:40:437;11:30:40:414;484.50244
11:30:40:445;11:30:40:414;484.50244
11:30:40:453;11:30:40:414;484.50244
11:30:40:460;11:30:40:414;484.50244
11:30:40:468;11:30:40:414;484.50244
11:30:40:476;11:30:40:414;484.50244
11:30:40:484;11:30:40:414;484.50244
11:30:40:492;11:30:40:414;484.50244
11:30:40:500;11:30:40:414;484.50244
11:30:40:507;11:30:40:414;484.50244
11:30:40:515;11:30:40:414;484.50244
11:30:40:523;11:30:40:520;486.41916
11:30:40:531;11:30:40:520;486.41916
11:30:40:539;11:30:40:520;486.41916
11:30:40:546;11:30:40:520;486.41916
11:30:40:554;11:30:40:520;486.41916
11:30:40:562;11:30:40:520;486.41916
11:30:40:570;11:30:40:520;486.41916
11:30:40:578;11:30:40:520;486.41916
11:30:40:585;11:30:40:520;486.41916
11:30:40:593;11:30:40:520;486.41916
11:30:40:601;11:30:40:520;486.41916
11:30:40:609;11:30:40:520;486.41916
11:30:40:617;11:30:40:520;486.41916
11:30:40:625;11:30:40:520;486.41916
11:30:40:632;11:30:40:630;484.50244
11:30:40:640;11:30:40:630;484.50244
11:30:40:648;11:30:40:630;484.50244
11:30:40:656;11:30:40:630;484.50244
11:30:40:664;11:30:40:630;484.50244
11:30:40:671;11:30:40:630;484.50244
11:30:40:679;11:30:40:630;484.50244
11:30:40:687;11:30:40:630;484.50244
11:30:40:695;11:30:40:630;484.50244
11:30:40:703;11:30:40:630;484.50244
11:30:40:710;11:30:40:630;484.50244
11:30:40:718;11:30:40:630;484.50244
11:30:40:726;11:30:40:630;484.50244
11:30:40:734;11:30:40:630;484.50244
11:30:40:742;11:30:40:630;484.50244
11:30:40:750;11:30:40:630;484.50244
11:30:40:757;11:30:40:630;484.50244
11:30:40:765;11:30:40:630;484.50244
11:30:40:773;11:30:40:630;484.50244
11:30:40:781;11:30:40:630;484.50244
11:30:40:789;11:30:40:784;496.11658
11:30:40:796;11:30:40:784;496.11658
11:30:40:804;11:30:40:784;496.11658
11:30:40:812;11:30:40:784;496.11658
11:30:40:820;11:30:40:784;496.11658
11:30:40:828;11:30:40:784;496.11658
11:30:40:835;11:30:40:784;496.11658
11:30:40:843;11:30:40:784;496.11658
11:30:40:851;11:30:40:784;496.11658
11:30:40:859;11:30:40:784;496.11658
11:30:40:867;11:30:40:784;496.11658
11:30:40:875;11:30:40:784;496.11658
11:30:40:882;11:30:40:784;496.11658
11:30:40:890;11:30:40:885;496.11658
11:30:40:898;11:30:40:885;496.11658
11:30:40:906;11:30:40:885;496.11658
11:30:40:914;11:30:40:885;496.11658
11:30:40:921;11:30:40:885;496.11658
11:30:40:929;11:30:40:885;496.11658
11:30:40:937;11:30:40:885;496.11658
11:30:40:945;11:30:40:885;496.11658
11:30:40:953;11:30:40:885;496.11658
11:30:40:960;11:30:40:885;496.11658
11:30:40:968;11:30:40:885;496.11658
11:30:40:976;11:30:40:885;496.11658
11:30:40:984;11:30:40:885;496.11658
11:30:40:992;11:30:40:991;500.0494
11:30:41:000;11:30:40:991;500.0494
11:30:41:007;11:30:40:991;500.0494
11:30:41:015;11:30:40:991;500.0494
11:30:41:023;11:30:40:991;500.0494
11:30:41:031;11:30:40:991;500.0494
11:30:41:039;11:30:40:991;500.0494
11:30:41:046;11:30:40:991;500.0494
11:30:41:054;11:30:40:991;500.0494
11:30:41:062;11:30:40:991;500.0494
11:30:41:070;11:30:40:991;500.0494
11:30:41:078;11:30:40:991;500.0494
11:30:41:085;11:30:40:991;500.0494
11:30:41:093;11:30:40:991;500.0494
11:30:41:101;11:30:40:991;500.0494
11:30:41:109;11:30:41:103;486.41916
11:30:41:117;11:30:41:103;486.41916
11:30:41:125;11:30:41:103;486.41916
11:30:41:132;11:30:41:103;486.41916
11:30:41:140;11:30:41:103;486.41916
11:30:41:148;11:30:41:103;486.41916
11:30:41:156;11:30:41:103;486.41916
11:30:41:164;11:30:41:103;486.41916
11:30:41:171;11:30:41:103;486.41916
11:30:41:179;11:30:41:103;486.41916
11:30:41:187;11:30:41:103;486.41916
11:30:41:195;11:30:41:103;486.41916
11:30:41:203;11:30:41:103;486.41916
11:30:41:210;11:30:41:103;486.41916
