Time_Biotrace;Time_Light;Lightning
14:06:43:609;15:06:43:546;1114.4899
14:06:43:617;15:06:43:546;1114.4899
14:06:43:625;15:06:43:546;1114.4899
14:06:43:632;15:06:43:546;1114.4899
14:06:43:640;15:06:43:546;1114.4899
14:06:43:648;15:06:43:546;1114.4899
14:06:43:656;15:06:43:651;1001.80206
14:06:43:664;15:06:43:651;1001.80206
14:06:43:671;15:06:43:651;1001.80206
14:06:43:679;15:06:43:651;1001.80206
14:06:43:687;15:06:43:651;1001.80206
14:06:43:695;15:06:43:651;1001.80206
14:06:43:703;15:06:43:651;1001.80206
14:06:43:710;15:06:43:651;1001.80206
14:06:43:718;15:06:43:651;1001.80206
14:06:43:726;15:06:43:651;1001.80206
14:06:43:734;15:06:43:651;1001.80206
14:06:43:742;15:06:43:651;1001.80206
14:06:43:750;15:06:43:651;1001.80206
14:06:43:757;15:06:43:757;1013.73816
14:06:43:765;15:06:43:757;1013.73816
14:06:43:773;15:06:43:757;1013.73816
14:06:43:781;15:06:43:757;1013.73816
14:06:43:789;15:06:43:757;1013.73816
14:06:43:796;15:06:43:757;1013.73816
14:06:43:804;15:06:43:757;1013.73816
14:06:43:812;15:06:43:757;1013.73816
14:06:43:820;15:06:43:757;1013.73816
14:06:43:828;15:06:43:757;1013.73816
14:06:43:835;15:06:43:757;1013.73816
14:06:43:843;15:06:43:757;1013.73816
14:06:43:851;15:06:43:757;1013.73816
14:06:43:859;15:06:43:757;1013.73816
14:06:43:867;15:06:43:757;1013.73816
14:06:43:875;15:06:43:757;1013.73816
14:06:43:882;15:06:43:880;1050.406
14:06:43:890;15:06:43:880;1050.406
14:06:43:898;15:06:43:880;1050.406
14:06:43:906;15:06:43:880;1050.406
14:06:43:914;15:06:43:880;1050.406
14:06:43:921;15:06:43:880;1050.406
14:06:43:929;15:06:43:880;1050.406
14:06:43:937;15:06:43:880;1050.406
14:06:43:945;15:06:43:880;1050.406
14:06:43:953;15:06:43:880;1050.406
14:06:43:960;15:06:43:880;1050.406
14:06:43:968;15:06:43:880;1050.406
14:06:43:976;15:06:43:880;1050.406
14:06:43:984;15:06:43:982;1017.74805
14:06:43:992;15:06:43:982;1017.74805
14:06:44:000;15:06:43:982;1017.74805
14:06:44:007;15:06:43:982;1017.74805
14:06:44:015;15:06:43:982;1017.74805
14:06:44:023;15:06:43:982;1017.74805
14:06:44:031;15:06:43:982;1017.74805
14:06:44:039;15:06:43:982;1017.74805
14:06:44:046;15:06:43:982;1017.74805
14:06:44:054;15:06:43:982;1017.74805
14:06:44:062;15:06:43:982;1017.74805
14:06:44:070;15:06:43:982;1017.74805
14:06:44:078;15:06:43:982;1017.74805
14:06:44:085;15:06:43:982;1017.74805
14:06:44:093;15:06:44:091;1046.267
14:06:44:101;15:06:44:091;1046.267
14:06:44:109;15:06:44:091;1046.267
14:06:44:117;15:06:44:091;1046.267
14:06:44:125;15:06:44:091;1046.267
14:06:44:132;15:06:44:091;1046.267
14:06:44:140;15:06:44:091;1046.267
14:06:44:148;15:06:44:091;1046.267
14:06:44:156;15:06:44:091;1046.267
14:06:44:164;15:06:44:091;1046.267
14:06:44:171;15:06:44:091;1046.267
14:06:44:179;15:06:44:091;1046.267
14:06:44:187;15:06:44:091;1046.267
14:06:44:195;15:06:44:091;1046.267
14:06:44:203;15:06:44:091;1046.267
14:06:44:210;15:06:44:091;1046.267
14:06:44:218;15:06:44:091;1046.267
14:06:44:226;15:06:44:091;1046.267
14:06:44:234;15:06:44:234;1013.73816
14:06:44:242;15:06:44:234;1013.73816
14:06:44:250;15:06:44:234;1013.73816
14:06:44:257;15:06:44:234;1013.73816
14:06:44:265;15:06:44:234;1013.73816
14:06:44:273;15:06:44:234;1013.73816
14:06:44:281;15:06:44:234;1013.73816
14:06:44:289;15:06:44:234;1013.73816
14:06:44:296;15:06:44:234;1013.73816
14:06:44:304;15:06:44:234;1013.73816
14:06:44:312;15:06:44:234;1013.73816
14:06:44:320;15:06:44:234;1013.73816
14:06:44:328;15:06:44:234;1013.73816
14:06:44:335;15:06:44:234;1013.73816
14:06:44:343;15:06:44:341;1017.74805
14:06:44:351;15:06:44:341;1017.74805
14:06:44:359;15:06:44:341;1017.74805
14:06:44:367;15:06:44:341;1017.74805
14:06:44:375;15:06:44:341;1017.74805
14:06:44:382;15:06:44:341;1017.74805
14:06:44:390;15:06:44:341;1017.74805
14:06:44:398;15:06:44:341;1017.74805
14:06:44:406;15:06:44:341;1017.74805
14:06:44:414;15:06:44:341;1017.74805
14:06:44:421;15:06:44:341;1017.74805
14:06:44:429;15:06:44:341;1017.74805
14:06:44:437;15:06:44:341;1017.74805
14:06:44:445;15:06:44:341;1017.74805
14:06:44:453;15:06:44:341;1017.74805
14:06:44:460;15:06:44:341;1017.74805
14:06:44:468;15:06:44:468;1042.1448
14:06:44:476;15:06:44:468;1042.1448
14:06:44:484;15:06:44:468;1042.1448
14:06:44:492;15:06:44:468;1042.1448
14:06:44:500;15:06:44:468;1042.1448
14:06:44:507;15:06:44:468;1042.1448
14:06:44:515;15:06:44:468;1042.1448
14:06:44:523;15:06:44:468;1042.1448
14:06:44:531;15:06:44:468;1042.1448
14:06:44:539;15:06:44:468;1042.1448
14:06:44:546;15:06:44:468;1042.1448
14:06:44:554;15:06:44:468;1042.1448
14:06:44:562;15:06:44:468;1042.1448
14:06:44:570;15:06:44:468;1042.1448
14:06:44:578;15:06:44:468;1042.1448
14:06:44:585;15:06:44:468;1042.1448
14:06:44:593;15:06:44:589;1101.3676
14:06:44:601;15:06:44:589;1101.3676
14:06:44:609;15:06:44:589;1101.3676
14:06:44:617;15:06:44:589;1101.3676
14:06:44:625;15:06:44:589;1101.3676
14:06:44:632;15:06:44:589;1101.3676
14:06:44:640;15:06:44:589;1101.3676
14:06:44:648;15:06:44:589;1101.3676
14:06:44:656;15:06:44:589;1101.3676
14:06:44:664;15:06:44:589;1101.3676
14:06:44:671;15:06:44:589;1101.3676
14:06:44:679;15:06:44:589;1101.3676
14:06:44:687;15:06:44:589;1101.3676
14:06:44:695;15:06:44:690;1132.2295
14:06:44:703;15:06:44:690;1132.2295
14:06:44:710;15:06:44:690;1132.2295
14:06:44:718;15:06:44:690;1132.2295
14:06:44:726;15:06:44:690;1132.2295
14:06:44:734;15:06:44:690;1132.2295
14:06:44:742;15:06:44:690;1132.2295
14:06:44:750;15:06:44:690;1132.2295
14:06:44:757;15:06:44:690;1132.2295
14:06:44:765;15:06:44:690;1132.2295
14:06:44:773;15:06:44:690;1132.2295
14:06:44:781;15:06:44:690;1132.2295
14:06:44:789;15:06:44:690;1132.2295
14:06:44:796;15:06:44:690;1132.2295
14:06:44:804;15:06:44:801;1042.1448
14:06:44:812;15:06:44:801;1042.1448
14:06:44:820;15:06:44:801;1042.1448
14:06:44:828;15:06:44:801;1042.1448
14:06:44:835;15:06:44:801;1042.1448
14:06:44:843;15:06:44:801;1042.1448
14:06:44:851;15:06:44:801;1042.1448
14:06:44:859;15:06:44:801;1042.1448
14:06:44:867;15:06:44:801;1042.1448
14:06:44:875;15:06:44:801;1042.1448
14:06:44:882;15:06:44:801;1042.1448
14:06:44:890;15:06:44:801;1042.1448
14:06:44:898;15:06:44:801;1042.1448
14:06:44:906;15:06:44:801;1042.1448
14:06:44:914;15:06:44:801;1042.1448
14:06:44:921;15:06:44:921;1067.1256
14:06:44:929;15:06:44:921;1067.1256
14:06:44:937;15:06:44:921;1067.1256
14:06:44:945;15:06:44:921;1067.1256
14:06:44:953;15:06:44:921;1067.1256
14:06:44:960;15:06:44:921;1067.1256
14:06:44:968;15:06:44:921;1067.1256
14:06:44:976;15:06:44:921;1067.1256
14:06:44:984;15:06:44:921;1067.1256
14:06:44:992;15:06:44:921;1067.1256
14:06:45:000;15:06:44:921;1067.1256
14:06:45:007;15:06:44:921;1067.1256
14:06:45:015;15:06:44:921;1067.1256
14:06:45:023;15:06:44:921;1067.1256
14:06:45:031;15:06:45:026;1127.7687
14:06:45:039;15:06:45:026;1127.7687
14:06:45:046;15:06:45:026;1127.7687
14:06:45:054;15:06:45:026;1127.7687
14:06:45:062;15:06:45:026;1127.7687
14:06:45:070;15:06:45:026;1127.7687
14:06:45:078;15:06:45:026;1127.7687
14:06:45:085;15:06:45:026;1127.7687
14:06:45:093;15:06:45:026;1127.7687
14:06:45:101;15:06:45:026;1127.7687
14:06:45:109;15:06:45:026;1127.7687
14:06:45:117;15:06:45:026;1127.7687
14:06:45:125;15:06:45:026;1127.7687
14:06:45:132;15:06:45:026;1127.7687
14:06:45:140;15:06:45:137;1071.3473
14:06:45:148;15:06:45:137;1071.3473
14:06:45:156;15:06:45:137;1071.3473
14:06:45:164;15:06:45:137;1071.3473
14:06:45:171;15:06:45:137;1071.3473
14:06:45:179;15:06:45:137;1071.3473
14:06:45:187;15:06:45:137;1071.3473
14:06:45:195;15:06:45:137;1071.3473
14:06:45:203;15:06:45:137;1071.3473
14:06:45:210;15:06:45:137;1071.3473
14:06:45:218;15:06:45:137;1071.3473
14:06:45:226;15:06:45:137;1071.3473
14:06:45:234;15:06:45:137;1071.3473
14:06:45:242;15:06:45:242;768.96045
14:06:45:250;15:06:45:242;768.96045
14:06:45:257;15:06:45:242;768.96045
14:06:45:265;15:06:45:242;768.96045
14:06:45:273;15:06:45:242;768.96045
14:06:45:281;15:06:45:242;768.96045
14:06:45:289;15:06:45:242;768.96045
14:06:45:296;15:06:45:242;768.96045
14:06:45:304;15:06:45:242;768.96045
14:06:45:312;15:06:45:242;768.96045
14:06:45:320;15:06:45:242;768.96045
14:06:45:328;15:06:45:242;768.96045
14:06:45:335;15:06:45:242;768.96045
14:06:45:343;15:06:45:242;768.96045
14:06:45:351;15:06:45:347;524.30975
14:06:45:359;15:06:45:347;524.30975
14:06:45:367;15:06:45:347;524.30975
14:06:45:375;15:06:45:347;524.30975
14:06:45:382;15:06:45:347;524.30975
14:06:45:390;15:06:45:347;524.30975
14:06:45:398;15:06:45:347;524.30975
14:06:45:406;15:06:45:347;524.30975
14:06:45:414;15:06:45:347;524.30975
14:06:45:421;15:06:45:347;524.30975
14:06:45:429;15:06:45:347;524.30975
14:06:45:437;15:06:45:347;524.30975
14:06:45:445;15:06:45:347;524.30975
14:06:45:453;15:06:45:452;514.0613
14:06:45:460;15:06:45:452;514.0613
14:06:45:468;15:06:45:452;514.0613
14:06:45:476;15:06:45:452;514.0613
14:06:45:484;15:06:45:452;514.0613
14:06:45:492;15:06:45:452;514.0613
14:06:45:500;15:06:45:452;514.0613
14:06:45:507;15:06:45:452;514.0613
14:06:45:515;15:06:45:452;514.0613
14:06:45:523;15:06:45:452;514.0613
14:06:45:531;15:06:45:452;514.0613
14:06:45:539;15:06:45:452;514.0613
14:06:45:546;15:06:45:452;514.0613
14:06:45:554;15:06:45:452;514.0613
14:06:45:562;15:06:45:452;514.0613
14:06:45:570;15:06:45:452;514.0613
14:06:45:578;15:06:45:452;514.0613
14:06:45:585;15:06:45:452;514.0613
14:06:45:593;15:06:45:452;514.0613
14:06:45:601;15:06:45:452;514.0613
14:06:45:609;15:06:45:602;504.0134
14:06:45:617;15:06:45:602;504.0134
14:06:45:625;15:06:45:602;504.0134
14:06:45:632;15:06:45:602;504.0134
14:06:45:640;15:06:45:602;504.0134
14:06:45:648;15:06:45:602;504.0134
14:06:45:656;15:06:45:602;504.0134
14:06:45:664;15:06:45:602;504.0134
14:06:45:671;15:06:45:602;504.0134
14:06:45:679;15:06:45:602;504.0134
14:06:45:687;15:06:45:602;504.0134
14:06:45:695;15:06:45:602;504.0134
14:06:45:703;15:06:45:602;504.0134
14:06:45:710;15:06:45:602;504.0134
14:06:45:718;15:06:45:718;478.798
14:06:45:726;15:06:45:718;478.798
14:06:45:734;15:06:45:718;478.798
14:06:45:742;15:06:45:718;478.798
14:06:45:750;15:06:45:718;478.798
14:06:45:757;15:06:45:718;478.798
14:06:45:765;15:06:45:718;478.798
14:06:45:773;15:06:45:718;478.798
14:06:45:781;15:06:45:718;478.798
14:06:45:789;15:06:45:718;478.798
14:06:45:796;15:06:45:718;478.798
14:06:45:804;15:06:45:718;478.798
14:06:45:812;15:06:45:718;478.798
14:06:45:820;15:06:45:718;478.798
14:06:45:828;15:06:45:718;478.798
14:06:45:835;15:06:45:718;478.798
14:06:45:843;15:06:45:837;484.50244
14:06:45:851;15:06:45:837;484.50244
14:06:45:859;15:06:45:837;484.50244
14:06:45:867;15:06:45:837;484.50244
14:06:45:875;15:06:45:837;484.50244
14:06:45:882;15:06:45:837;484.50244
14:06:45:890;15:06:45:837;484.50244
14:06:45:898;15:06:45:837;484.50244
14:06:45:906;15:06:45:837;484.50244
14:06:45:914;15:06:45:837;484.50244
14:06:45:921;15:06:45:837;484.50244
14:06:45:929;15:06:45:837;484.50244
14:06:45:937;15:06:45:837;484.50244
14:06:45:945;15:06:45:837;484.50244
14:06:45:953;15:06:45:837;484.50244
14:06:45:960;15:06:45:837;484.50244
14:06:45:968;15:06:45:837;484.50244
14:06:45:976;15:06:45:972;417.00516
14:06:45:984;15:06:45:972;417.00516
14:06:45:992;15:06:45:972;417.00516
14:06:46:000;15:06:45:972;417.00516
14:06:46:007;15:06:45:972;417.00516
14:06:46:015;15:06:45:972;417.00516
14:06:46:023;15:06:45:972;417.00516
14:06:46:031;15:06:45:972;417.00516
14:06:46:039;15:06:45:972;417.00516
14:06:46:046;15:06:45:972;417.00516
14:06:46:054;15:06:45:972;417.00516
14:06:46:062;15:06:45:972;417.00516
14:06:46:070;15:06:45:972;417.00516
14:06:46:078;15:06:46:078;405.63852
14:06:46:085;15:06:46:078;405.63852
14:06:46:093;15:06:46:078;405.63852
14:06:46:101;15:06:46:078;405.63852
14:06:46:109;15:06:46:078;405.63852
14:06:46:117;15:06:46:078;405.63852
14:06:46:125;15:06:46:078;405.63852
14:06:46:132;15:06:46:078;405.63852
14:06:46:140;15:06:46:078;405.63852
14:06:46:148;15:06:46:078;405.63852
14:06:46:156;15:06:46:078;405.63852
14:06:46:164;15:06:46:078;405.63852
14:06:46:171;15:06:46:078;405.63852
14:06:46:179;15:06:46:078;405.63852
14:06:46:187;15:06:46:078;405.63852
14:06:46:195;15:06:46:078;405.63852
14:06:46:203;15:06:46:078;405.63852
14:06:46:210;15:06:46:208;402.4482
14:06:46:218;15:06:46:208;402.4482
14:06:46:226;15:06:46:208;402.4482
14:06:46:234;15:06:46:208;402.4482
14:06:46:242;15:06:46:208;402.4482
14:06:46:250;15:06:46:208;402.4482
14:06:46:257;15:06:46:208;402.4482
14:06:46:265;15:06:46:208;402.4482
14:06:46:273;15:06:46:208;402.4482
14:06:46:281;15:06:46:208;402.4482
14:06:46:289;15:06:46:208;402.4482
14:06:46:296;15:06:46:208;402.4482
14:06:46:304;15:06:46:208;402.4482
14:06:46:312;15:06:46:208;402.4482
14:06:46:320;15:06:46:208;402.4482
14:06:46:328;15:06:46:327;393.02698
14:06:46:335;15:06:46:327;393.02698
14:06:46:343;15:06:46:327;393.02698
14:06:46:351;15:06:46:327;393.02698
14:06:46:359;15:06:46:327;393.02698
14:06:46:367;15:06:46:327;393.02698
14:06:46:375;15:06:46:327;393.02698
14:06:46:382;15:06:46:327;393.02698
14:06:46:390;15:06:46:327;393.02698
14:06:46:398;15:06:46:327;393.02698
14:06:46:406;15:06:46:327;393.02698
14:06:46:414;15:06:46:327;393.02698
14:06:46:421;15:06:46:327;393.02698
14:06:46:429;15:06:46:327;393.02698
14:06:46:437;15:06:46:431;358.9109
14:06:46:445;15:06:46:431;358.9109
14:06:46:453;15:06:46:431;358.9109
14:06:46:460;15:06:46:431;358.9109
14:06:46:468;15:06:46:431;358.9109
14:06:46:476;15:06:46:431;358.9109
14:06:46:484;15:06:46:431;358.9109
14:06:46:492;15:06:46:431;358.9109
14:06:46:500;15:06:46:431;358.9109
14:06:46:507;15:06:46:431;358.9109
14:06:46:515;15:06:46:431;358.9109
14:06:46:523;15:06:46:431;358.9109
14:06:46:531;15:06:46:431;358.9109
14:06:46:539;15:06:46:431;358.9109
14:06:46:546;15:06:46:431;358.9109
14:06:46:554;15:06:46:553;363.18707
14:06:46:562;15:06:46:553;363.18707
14:06:46:570;15:06:46:553;363.18707
14:06:46:578;15:06:46:553;363.18707
14:06:46:585;15:06:46:553;363.18707
14:06:46:593;15:06:46:553;363.18707
14:06:46:601;15:06:46:553;363.18707
14:06:46:609;15:06:46:553;363.18707
14:06:46:617;15:06:46:553;363.18707
14:06:46:625;15:06:46:553;363.18707
14:06:46:632;15:06:46:553;363.18707
14:06:46:640;15:06:46:553;363.18707
14:06:46:648;15:06:46:553;363.18707
14:06:46:656;15:06:46:553;363.18707
14:06:46:664;15:06:46:553;363.18707
14:06:46:671;15:06:46:553;363.18707
14:06:46:679;15:06:46:553;363.18707
14:06:46:687;15:06:46:553;363.18707
14:06:46:695;15:06:46:691;331.6612
14:06:46:703;15:06:46:691;331.6612
14:06:46:710;15:06:46:691;331.6612
14:06:46:718;15:06:46:691;331.6612
14:06:46:726;15:06:46:691;331.6612
14:06:46:734;15:06:46:691;331.6612
14:06:46:742;15:06:46:691;331.6612
14:06:46:750;15:06:46:691;331.6612
14:06:46:757;15:06:46:691;331.6612
14:06:46:765;15:06:46:691;331.6612
14:06:46:773;15:06:46:691;331.6612
14:06:46:781;15:06:46:691;331.6612
14:06:46:789;15:06:46:691;331.6612
14:06:46:796;15:06:46:691;331.6612
14:06:46:804;15:06:46:691;331.6612
14:06:46:812;15:06:46:691;331.6612
14:06:46:820;15:06:46:691;331.6612
14:06:46:828;15:06:46:691;331.6612
14:06:46:835;15:06:46:691;331.6612
14:06:46:843;15:06:46:691;331.6612
14:06:46:851;15:06:46:691;331.6612
14:06:46:859;15:06:46:691;331.6612
14:06:46:867;15:06:46:691;331.6612
14:06:46:875;15:06:46:691;331.6612
14:06:46:882;15:06:46:877;326.46475
14:06:46:890;15:06:46:877;326.46475
14:06:46:898;15:06:46:877;326.46475
14:06:46:906;15:06:46:877;326.46475
14:06:46:914;15:06:46:877;326.46475
14:06:46:921;15:06:46:877;326.46475
14:06:46:929;15:06:46:877;326.46475
14:06:46:937;15:06:46:877;326.46475
14:06:46:945;15:06:46:877;326.46475
14:06:46:953;15:06:46:877;326.46475
14:06:46:960;15:06:46:877;326.46475
14:06:46:968;15:06:46:877;326.46475
14:06:46:976;15:06:46:877;326.46475
14:06:46:984;15:06:46:877;326.46475
14:06:46:992;15:06:46:877;326.46475
14:06:47:000;15:06:46:996;327.75616
14:06:47:007;15:06:46:996;327.75616
14:06:47:015;15:06:46:996;327.75616
14:06:47:023;15:06:46:996;327.75616
14:06:47:031;15:06:46:996;327.75616
14:06:47:039;15:06:46:996;327.75616
14:06:47:046;15:06:46:996;327.75616
14:06:47:054;15:06:46:996;327.75616
14:06:47:062;15:06:46:996;327.75616
14:06:47:070;15:06:46:996;327.75616
14:06:47:078;15:06:46:996;327.75616
14:06:47:085;15:06:46:996;327.75616
14:06:47:093;15:06:46:996;327.75616
14:06:47:101;15:06:46:996;327.75616
14:06:47:109;15:06:47:108;331.6612
14:06:47:117;15:06:47:108;331.6612
14:06:47:125;15:06:47:108;331.6612
14:06:47:132;15:06:47:108;331.6612
14:06:47:140;15:06:47:108;331.6612
14:06:47:148;15:06:47:108;331.6612
14:06:47:156;15:06:47:108;331.6612
14:06:47:164;15:06:47:108;331.6612
14:06:47:171;15:06:47:108;331.6612
14:06:47:179;15:06:47:108;331.6612
14:06:47:187;15:06:47:108;331.6612
14:06:47:195;15:06:47:108;331.6612
14:06:47:203;15:06:47:108;331.6612
14:06:47:210;15:06:47:108;331.6612
14:06:47:218;15:06:47:108;331.6612
14:06:47:226;15:06:47:108;331.6612
14:06:47:234;15:06:47:108;331.6612
14:06:47:242;15:06:47:108;331.6612
14:06:47:250;15:06:47:108;331.6612
14:06:47:257;15:06:47:251;349.12778
14:06:47:265;15:06:47:251;349.12778
14:06:47:273;15:06:47:251;349.12778
14:06:47:281;15:06:47:251;349.12778
14:06:47:289;15:06:47:251;349.12778
14:06:47:296;15:06:47:251;349.12778
14:06:47:304;15:06:47:251;349.12778
14:06:47:312;15:06:47:251;349.12778
14:06:47:320;15:06:47:251;349.12778
14:06:47:328;15:06:47:251;349.12778
14:06:47:335;15:06:47:251;349.12778
14:06:47:343;15:06:47:251;349.12778
14:06:47:351;15:06:47:251;349.12778
14:06:47:359;15:06:47:356;345.01712
14:06:47:367;15:06:47:356;345.01712
14:06:47:375;15:06:47:356;345.01712
14:06:47:382;15:06:47:356;345.01712
14:06:47:390;15:06:47:356;345.01712
14:06:47:398;15:06:47:356;345.01712
14:06:47:406;15:06:47:356;345.01712
14:06:47:414;15:06:47:356;345.01712
14:06:47:421;15:06:47:356;345.01712
14:06:47:429;15:06:47:356;345.01712
14:06:47:437;15:06:47:356;345.01712
14:06:47:445;15:06:47:356;345.01712
14:06:47:453;15:06:47:356;345.01712
14:06:47:460;15:06:47:356;345.01712
14:06:47:468;15:06:47:461;354.68503
14:06:47:476;15:06:47:461;354.68503
14:06:47:484;15:06:47:461;354.68503
14:06:47:492;15:06:47:461;354.68503
14:06:47:500;15:06:47:461;354.68503
14:06:47:507;15:06:47:461;354.68503
14:06:47:515;15:06:47:461;354.68503
14:06:47:523;15:06:47:461;354.68503
14:06:47:531;15:06:47:461;354.68503
14:06:47:539;15:06:47:461;354.68503
14:06:47:546;15:06:47:461;354.68503
14:06:47:554;15:06:47:461;354.68503
14:06:47:562;15:06:47:562;345.01712
14:06:47:570;15:06:47:562;345.01712
14:06:47:578;15:06:47:562;345.01712
14:06:47:585;15:06:47:562;345.01712
14:06:47:593;15:06:47:562;345.01712
14:06:47:601;15:06:47:562;345.01712
14:06:47:609;15:06:47:562;345.01712
14:06:47:617;15:06:47:562;345.01712
14:06:47:625;15:06:47:562;345.01712
14:06:47:632;15:06:47:562;345.01712
14:06:47:640;15:06:47:562;345.01712
14:06:47:648;15:06:47:562;345.01712
14:06:47:656;15:06:47:562;345.01712
14:06:47:664;15:06:47:562;345.01712
14:06:47:671;15:06:47:562;345.01712
14:06:47:679;15:06:47:562;345.01712
14:06:47:687;15:06:47:680;331.6612
14:06:47:695;15:06:47:680;331.6612
14:06:47:703;15:06:47:680;331.6612
14:06:47:710;15:06:47:680;331.6612
14:06:47:718;15:06:47:680;331.6612
14:06:47:726;15:06:47:680;331.6612
14:06:47:734;15:06:47:680;331.6612
14:06:47:742;15:06:47:680;331.6612
14:06:47:750;15:06:47:680;331.6612
14:06:47:757;15:06:47:680;331.6612
14:06:47:765;15:06:47:680;331.6612
14:06:47:773;15:06:47:680;331.6612
14:06:47:781;15:06:47:680;331.6612
14:06:47:789;15:06:47:782;349.12778
14:06:47:796;15:06:47:782;349.12778
14:06:47:804;15:06:47:782;349.12778
14:06:47:812;15:06:47:782;349.12778
14:06:47:820;15:06:47:782;349.12778
14:06:47:828;15:06:47:782;349.12778
14:06:47:835;15:06:47:782;349.12778
14:06:47:843;15:06:47:782;349.12778
14:06:47:851;15:06:47:782;349.12778
14:06:47:859;15:06:47:782;349.12778
14:06:47:867;15:06:47:782;349.12778
14:06:47:875;15:06:47:782;349.12778
14:06:47:882;15:06:47:782;349.12778
14:06:47:890;15:06:47:782;349.12778
14:06:47:898;15:06:47:782;349.12778
14:06:47:906;15:06:47:782;349.12778
14:06:47:914;15:06:47:782;349.12778
14:06:47:921;15:06:47:919;345.01712
14:06:47:929;15:06:47:919;345.01712
14:06:47:937;15:06:47:919;345.01712
14:06:47:945;15:06:47:919;345.01712
14:06:47:953;15:06:47:919;345.01712
14:06:47:960;15:06:47:919;345.01712
14:06:47:968;15:06:47:919;345.01712
14:06:47:976;15:06:47:919;345.01712
14:06:47:984;15:06:47:919;345.01712
14:06:47:992;15:06:47:919;345.01712
14:06:48:000;15:06:47:919;345.01712
14:06:48:007;15:06:47:919;345.01712
14:06:48:015;15:06:47:919;345.01712
14:06:48:023;15:06:47:919;345.01712
14:06:48:031;15:06:48:025;353.2875
14:06:48:039;15:06:48:025;353.2875
14:06:48:046;15:06:48:025;353.2875
14:06:48:054;15:06:48:025;353.2875
14:06:48:062;15:06:48:025;353.2875
14:06:48:070;15:06:48:025;353.2875
14:06:48:078;15:06:48:025;353.2875
14:06:48:085;15:06:48:025;353.2875
14:06:48:093;15:06:48:025;353.2875
14:06:48:101;15:06:48:025;353.2875
14:06:48:109;15:06:48:025;353.2875
14:06:48:117;15:06:48:025;353.2875
14:06:48:125;15:06:48:025;353.2875
14:06:48:132;15:06:48:127;347.75214
14:06:48:140;15:06:48:127;347.75214
14:06:48:148;15:06:48:127;347.75214
14:06:48:156;15:06:48:127;347.75214
14:06:48:164;15:06:48:127;347.75214
14:06:48:171;15:06:48:127;347.75214
14:06:48:179;15:06:48:127;347.75214
14:06:48:187;15:06:48:127;347.75214
14:06:48:195;15:06:48:127;347.75214
14:06:48:203;15:06:48:127;347.75214
14:06:48:210;15:06:48:127;347.75214
14:06:48:218;15:06:48:127;347.75214
14:06:48:226;15:06:48:127;347.75214
14:06:48:234;15:06:48:127;347.75214
14:06:48:242;15:06:48:127;347.75214
14:06:48:250;15:06:48:127;347.75214
14:06:48:257;15:06:48:127;347.75214
14:06:48:265;15:06:48:258;354.68503
14:06:48:273;15:06:48:258;354.68503
14:06:48:281;15:06:48:258;354.68503
14:06:48:289;15:06:48:258;354.68503
14:06:48:296;15:06:48:258;354.68503
14:06:48:304;15:06:48:258;354.68503
14:06:48:312;15:06:48:258;354.68503
14:06:48:320;15:06:48:258;354.68503
14:06:48:328;15:06:48:258;354.68503
14:06:48:335;15:06:48:258;354.68503
14:06:48:343;15:06:48:258;354.68503
14:06:48:351;15:06:48:258;354.68503
14:06:48:359;15:06:48:258;354.68503
14:06:48:367;15:06:48:258;354.68503
14:06:48:375;15:06:48:258;354.68503
14:06:48:382;15:06:48:258;354.68503
14:06:48:390;15:06:48:258;354.68503
14:06:48:398;15:06:48:258;354.68503
14:06:48:406;15:06:48:401;356.0881
14:06:48:414;15:06:48:401;356.0881
14:06:48:421;15:06:48:401;356.0881
14:06:48:429;15:06:48:401;356.0881
14:06:48:437;15:06:48:401;356.0881
14:06:48:445;15:06:48:401;356.0881
14:06:48:453;15:06:48:401;356.0881
14:06:48:460;15:06:48:401;356.0881
14:06:48:468;15:06:48:401;356.0881
14:06:48:476;15:06:48:401;356.0881
14:06:48:484;15:06:48:401;356.0881
14:06:48:492;15:06:48:401;356.0881
14:06:48:500;15:06:48:401;356.0881
14:06:48:507;15:06:48:401;356.0881
14:06:48:515;15:06:48:401;356.0881
14:06:48:523;15:06:48:517;339.61142
14:06:48:531;15:06:48:517;339.61142
14:06:48:539;15:06:48:517;339.61142
14:06:48:546;15:06:48:517;339.61142
14:06:48:554;15:06:48:517;339.61142
14:06:48:562;15:06:48:517;339.61142
14:06:48:570;15:06:48:517;339.61142
14:06:48:578;15:06:48:517;339.61142
14:06:48:585;15:06:48:517;339.61142
14:06:48:593;15:06:48:517;339.61142
14:06:48:601;15:06:48:517;339.61142
14:06:48:609;15:06:48:517;339.61142
14:06:48:617;15:06:48:517;339.61142
14:06:48:625;15:06:48:517;339.61142
14:06:48:632;15:06:48:517;339.61142
14:06:48:640;15:06:48:517;339.61142
14:06:48:648;15:06:48:517;339.61142
14:06:48:656;15:06:48:653;317.56604
14:06:48:664;15:06:48:653;317.56604
14:06:48:671;15:06:48:653;317.56604
14:06:48:679;15:06:48:653;317.56604
14:06:48:687;15:06:48:653;317.56604
14:06:48:695;15:06:48:653;317.56604
14:06:48:703;15:06:48:653;317.56604
14:06:48:710;15:06:48:653;317.56604
14:06:48:718;15:06:48:653;317.56604
14:06:48:726;15:06:48:653;317.56604
14:06:48:734;15:06:48:653;317.56604
14:06:48:742;15:06:48:653;317.56604
